Sample Name	Acquisition Date & Time	Component Name	Area	IS Area	IS Name	Area Ratio	Retention Time	IS Retention Time
PR01_EXAMPLE_AAC_0012_A1	01/11/2013 01:08:51	NADA-ISTD	7470.99035397503	N/A	N/A	N/A	4.07969984886917	N/A
PR01_EXAMPLE_AAC_0012_A1	01/11/2013 01:08:51	OEA-Q	387984.06602244	279807.976444412	OEA-ISTD	7.98664101997197	4.96466742051142	4.93828160668792
PR01_EXAMPLE_AAC_0012_A1	01/11/2013 01:08:51	OEA-ISTD	279807.976444412	N/A	N/A	N/A	4.93828160668792	N/A
PR01_EXAMPLE_AAC_0012_A1	01/11/2013 01:08:51	PEA-Q	933137.6215	503913.974070427	PEA-ISTD	7.85175755976203	4.00320876436629	4.48157325723235
PR01_EXAMPLE_AAC_0012_A1	01/11/2013 01:08:51	PEA-ISTD	503913.974070427	N/A	N/A	N/A	4.48157325723235	N/A
PR01_EXAMPLE_AAC_0012_A1	01/11/2013 01:08:51	SEA-Q	320926.237999998	830257.674499999	SEA-ISTD	0.986540910252628	6.93622538936393	6.90855407615893
PR01_EXAMPLE_AAC_0012_A1	01/11/2013 01:08:51	SEA-ISTD	830257.674499999	N/A	N/A	N/A	6.90855407615893	N/A
PR01_EXAMPLE_AAC_0012_A1	01/11/2013 01:08:51	2AGE-Q	2523.08392566442	34452.6505827521	2AG-ISTD	0.0732333763291799	5.63630518021062	4.64546569178038
PR01_EXAMPLE_AAC_0012_A1	01/11/2013 01:08:51	DEA-Q	3677.45584535238	279807.976444412	OEA-ISTD	0.0131430941909	5.14870243476491	4.93828160668792
PR01_EXAMPLE_AAC_0012_A1	01/11/2013 01:08:51	DGLEA-Q	7758.70869068283	339607.769365431	LEA-ISTD	0.022846490774122	4.00883449334823	3.92961484403662
PR01_EXAMPLE_AAC_0012_A1	01/11/2013 01:08:51	O-AEA	18.9198156315547	11423.9214537527	AEA-ISTD	0.00165615771328152	3.23207563319576	3.96397936559908
PR01_EXAMPLE_AAC_0012_A1	01/11/2013 01:08:51	2-LG-Q	9492.27615119229	34452.6505827521	2AG-ISTD	0.275516571022387	4.71636353603631	4.64546569178038
PR01_EXAMPLE_AAC_0012_A1	01/11/2013 01:08:51	1-LG-Q	87972.2683532384	34452.6505827521	2AG-ISTD	2.05342526235934	4.95464548477159	4.64546569178038
PR01_EXAMPLE_AAC_0012_A1	01/11/2013 01:08:51	2-OG-Q	66598.0574999999	34452.6505827521	2AG-ISTD	7.93304597392402	5.90631659080996	4.64546569178038
PR01_EXAMPLE_AAC_0012_A1	01/11/2013 01:08:51	1-OG-Q	549356.057999997	34452.6505827521	2AG-ISTD	15.945262518496	6.20168888326416	4.64546569178038
PR01_EXAMPLE_AAC_0012_A1	01/11/2013 01:08:51	EPEA-Q	2707.79720568324	339607.769365431	LEA-ISTD	0.00797344846212945	3.93303794415247	3.92961484403662
PR01_EXAMPLE_AAC_0012_A1	01/11/2013 01:08:51	POEA-Q	114563.4905	279807.976444412	OEA-ISTD	0.40946721547941	3.00751651661006	4.93828160668792
PR01_EXAMPLE_AAC_0012_A1	01/11/2013 01:08:51	ETAEA-Q	517.919017524386	503913.974070427	PEA-ISTD	0.00101587363840601	4.92462145709966	4.48157325723235
PR01_EXAMPLE_AAC_0012_A1	01/11/2013 01:08:51	OAG-Q	867.999999999979	N/A	(No IS)	N/A	5.93940167286245	N/A
PR01_EXAMPLE_AAC_0012_A1	01/11/2013 01:08:51	PDEA-Q	30457.862	339607.769365431	LEA-ISTD	0.0896869944373744	3.75905894606492	3.92961484403662
PR01_EXAMPLE_AAC_0012_A1	01/11/2013 01:08:51	COR-Q	5592046.908183	503913.974070427	PEA-ISTD	17.0970931813103	0.091506711688453	4.48157325723235
PR01_EXAMPLE_AAC_0012_A1	01/11/2013 01:08:51	Alpha-LEA-Q	7636.07050000001	339607.769365431	LEA-ISTD	0.0224853672413678	3.25739355381509	3.92961484403662
PR01_EXAMPLE_AAC_0012_A1	01/11/2013 01:08:51	AA-Q	5442226.98673338	339607.769365431	LEA-ISTD	16.0253181156934	5.83286006715387	3.92961484403662
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	2AG-Q	11033.0403120988	515.908819692726	2AG-ISTD	27.9982391669014	4.84517073806492	5.03891484916289
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	2AG-ISTD	515.908819692726	N/A	N/A	N/A	5.03891484916289	N/A
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	AEA-Q	N/A	140.193493820325	AEA-ISTD	N/A	N/A	4.03210257638845
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	AEA-ISTD	140.193493820325	N/A	N/A	N/A	4.03210257638845	N/A
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	DHEA-Q	247.952978517785	142.93686580313	DHEA-ISTD	7.74201516324475	3.90459751001639	4.21058029790725
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	DHEA-ISTD	142.93686580313	N/A	N/A	N/A	4.21058029790725	N/A
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	LEA-Q	533.994130594414	338.791536449215	LEA-ISTD	7.07617317183028	4.4104875678956	4.06724999998164
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	LEA-ISTD	338.791536449215	N/A	N/A	N/A	4.06724999998164	N/A
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	NADA-Q	877.028461705593	2116.70950983953	NADA-ISTD	0.414571984311687	4.22834894011222	4.46684661130976
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	NADA-ISTD	2116.70950983953	N/A	N/A	N/A	4.46684661130976	N/A
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	OEA-Q	1027.94913566973	182.117277265542	OEA-ISTD	5.61148920637356	5.22086339860704	4.72334031015031
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	OEA-ISTD	182.117277265542	N/A	N/A	N/A	4.72334031015031	N/A
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	PEA-Q	10305.2185	463.249318687992	PEA-ISTD	27.9610729085619	4.01586591087432	4.80058585158917
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	PEA-ISTD	463.249318687992	N/A	N/A	N/A	4.80058585158917	N/A
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	SEA-Q	5153.08635920577	362.025999999994	SEA-ISTD	14.2157703425571	6.21705955052806	6.93198333333333
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	SEA-ISTD	362.025999999994	N/A	N/A	N/A	6.93198333333333	N/A
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	2AGE-Q	1975.14580591769	515.908819692726	2AG-ISTD	3.82847846465211	5.92328588312724	5.03891484916289
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	DEA-Q	622.812935623246	182.117277265542	OEA-ISTD	3.41984541485942	5.23559842218125	4.72334031015031
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	DGLEA-Q	115.832529804296	338.791536449215	LEA-ISTD	0.941899124807858	4.60433562298905	4.06724999998164
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	O-AEA	3.9570643222482	140.193493820325	AEA-ISTD	0.0667439270344485	3.21362357640254	4.03210257638845
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	2-LG-Q	80.131452315528	515.908819692726	2AG-ISTD	0.155320958388062	4.70657184243313	5.03891484916289
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	1-LG-Q	2233.06924452932	515.908819692726	2AG-ISTD	4.9284184322713	4.98854460840299	5.03891484916289
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	2-OG-Q	1086.062	515.908819692726	2AG-ISTD	2.10514330932907	5.94434851190476	5.03891484916289
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	1-OG-Q	3930.41500000001	515.908819692726	2AG-ISTD	7.61842955571287	5.91686369472183	5.03891484916289
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	EPEA-Q	116.23379142746	338.791536449215	LEA-ISTD	0.943083515738544	3.6030629170812	4.06724999998164
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	POEA-Q	97.1784999999919	182.117277265542	OEA-ISTD	0.033603958169754	3.494325	4.72334031015031
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	ETAEA-Q	427.139923838294	463.249318687992	PEA-ISTD	0.910262214194716	4.97583087904438	4.80058585158917
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	OAG-Q	680.826499999998	N/A	(No IS)	N/A	5.99516666666667	N/A
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	PDEA-Q	947.754999999998	338.791536449215	LEA-ISTD	2.79745772262545	4.04152291666667	4.06724999998164
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	COR-Q	197.928934901587	463.249318687992	PEA-ISTD	0.420520450521512	0.612788701336111	4.80058585158917
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	Alpha-LEA-Q	172.967000000002	338.791536449215	LEA-ISTD	0.008770088552197	3.6932	4.06724999998164
PR01_EXAMPLE_AAC_0001BLANK_A4	01/11/2013 01:21:33	AA-Q	948.987999999985	338.791536449215	LEA-ISTD	2.80109712877151	5.28935367254244	4.06724999998164
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	2AG-Q	367507.688333338	30188.2231361593	2AG-ISTD	12.1738761064456	4.86623908133362	4.63067702457367
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	2AG-ISTD	30188.2231361593	N/A	N/A	N/A	4.63067702457367	N/A
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	AEA-Q	41298.7990000001	10473.201937693	AEA-ISTD	3.94328298505981	4.01342660621269	3.97368287555712
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	AEA-ISTD	10473.201937693	N/A	N/A	N/A	3.97368287555712	N/A
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	DHEA-Q	20495.7043470139	20886.4440697873	DHEA-ISTD	0.981292185425732	3.94848860521909	3.93342023016707
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	DHEA-ISTD	20886.4440697873	N/A	N/A	N/A	3.93342023016707	N/A
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	LEA-Q	431104.90752116	388218.627973675	LEA-ISTD	7.11046785614417	3.95321711914031	3.93182771825676
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	LEA-ISTD	388218.627973675	N/A	N/A	N/A	3.93182771825676	N/A
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	NADA-Q	1105.1864690677	12000.9672564224	NADA-ISTD	0.0920960538500368	4.60916082651914	4.01027040018153
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	NADA-ISTD	12000.9672564224	N/A	N/A	N/A	4.01027040018153	N/A
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	OEA-Q	453494.454360142	365333.712289385	OEA-ISTD	7.24131564951477	4.96579849235119	4.93838806875511
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	OEA-ISTD	365333.712289385	N/A	N/A	N/A	4.93838806875511	N/A
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	PEA-Q	1001483.918	578695.905952295	PEA-ISTD	7.73059686045637	4.0055469726168	4.48305194763916
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	PEA-ISTD	578695.905952295	N/A	N/A	N/A	4.48305194763916	N/A
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	SEA-Q	315673.419499999	886385.248499997	SEA-ISTD	0.956135687088886	6.93818252441871	6.91026311140761
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	SEA-ISTD	886385.248499997	N/A	N/A	N/A	6.91026311140761	N/A
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	2AGE-Q	1857.91989343505	30188.2231361593	2AG-ISTD	0.0615445263225726	4.72875825833239	4.63067702457367
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	DEA-Q	5024.87827019351	365333.712289385	OEA-ISTD	0.0137542145746824	5.12991645632018	4.93838806875511
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	DGLEA-Q	7984.24827729087	388218.627973675	LEA-ISTD	0.0205663708590312	4.0068992395276	3.93182771825676
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	O-AEA	35.0088794301971	10473.201937693	AEA-ISTD	0.00339045113819499	3.22754390935097	3.97368287555712
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	2-LG-Q	17905.2286332233	30188.2231361593	2AG-ISTD	0.093119659691946	4.72747074986367	4.63067702457367
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	1-LG-Q	217045.975545817	30188.2231361593	2AG-ISTD	7.18975656721713	4.95746065751704	4.63067702457367
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	2-OG-Q	83627.0075641614	30188.2231361593	2AG-ISTD	2.77000428899043	5.89883508532314	4.63067702457367
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	1-OG-Q	956617.107499999	30188.2231361593	2AG-ISTD	37.6884204540733	6.20285070843415	4.63067702457367
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	EPEA-Q	2735.7659538207	388218.627973675	LEA-ISTD	0.00704697239310785	3.93648818743024	3.93182771825676
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	POEA-Q	79110.2404999999	365333.712289385	OEA-ISTD	0.216542404488901	3.00722370848129	4.93838806875511
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	ETAEA-Q	854.764811241182	578695.905952295	PEA-ISTD	0.00147705349640342	4.96435504977868	4.48305194763916
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	OAG-Q	345.290999999997	N/A	(No IS)	N/A	5.9692	N/A
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	PDEA-Q	33913.9415	388218.627973675	LEA-ISTD	0.087357841835193	3.75983038557972	3.93182771825676
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	COR-Q	4937385.28386732	578695.905952295	PEA-ISTD	8.03191673395792	0.091119297670649	4.48305194763916
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	Alpha-LEA-Q	11148.4275	388218.627973675	LEA-ISTD	0.028716879347572	3.26048539184747	3.93182771825676
PR01_EXAMPLE_AAC_0001QC_C1	01/11/2013 01:34:12	AA-Q	7113647.93306789	388218.627973675	LEA-ISTD	18.9238021580723	5.83551079119523	3.93182771825676
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	2AG-Q	380974.406542124	22157.1391753126	2AG-ISTD	17.1988629355333	4.8654921472142	4.63024217694439
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	2AG-ISTD	22157.1391753126	N/A	N/A	N/A	4.63024217694439	N/A
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	AEA-Q	38122.488	10660.6654963815	AEA-ISTD	3.0759951396036	4.01202813002282	3.96864546368064
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	AEA-ISTD	10660.6654963815	N/A	N/A	N/A	3.96864546368064	N/A
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	DHEA-Q	10526.267978015	18546.62119624	DHEA-ISTD	0.067557177484654	3.94689360700374	3.92899284405149
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	DHEA-ISTD	18546.62119624	N/A	N/A	N/A	3.92899284405149	N/A
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	LEA-Q	473690.045572218	371257.747300225	LEA-ISTD	7.27590750365987	3.95323357799529	3.93123011877075
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	LEA-ISTD	371257.747300225	N/A	N/A	N/A	3.93123011877075	N/A
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	NADA-Q	1804.02402623223	12342.7426946852	NADA-ISTD	0.146201218875709	4.65456516681182	4.03696225757666
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	NADA-ISTD	12342.7426946852	N/A	N/A	N/A	4.03696225757666	N/A
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	OEA-Q	383014.651014229	301206.43847717	OEA-ISTD	7.2716018055612	4.9663346929249	4.93911362509029
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	OEA-ISTD	301206.43847717	N/A	N/A	N/A	4.93911362509029	N/A
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	PEA-Q	949837.429999998	572745.134464809	PEA-ISTD	7.65838410986686	4.00519674193369	4.48416718328792
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	PEA-ISTD	572745.134464809	N/A	N/A	N/A	4.48416718328792	N/A
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	SEA-Q	304580.712500001	846315.434999999	SEA-ISTD	0.95989029610455	6.93899369678637	6.91177976754267
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	SEA-ISTD	846315.434999999	N/A	N/A	N/A	6.91177976754267	N/A
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	2AGE-Q	1586.41011297646	22157.1391753126	2AG-ISTD	0.0716175407693937	5.63566222488157	4.63024217694439
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	DEA-Q	4583.8525004627	301206.43847717	OEA-ISTD	0.0152183084918025	5.12982195014731	4.93911362509029
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	DGLEA-Q	7362.27929049451	371257.747300225	LEA-ISTD	0.0198306414991546	4.00695140578982	3.93123011877075
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	O-AEA	36.9781089259358	10660.6654963815	AEA-ISTD	0.00341236754293468	3.21079593252672	3.96864546368064
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	2-LG-Q	17562.0132780137	22157.1391753126	2AG-ISTD	0.792826641511356	4.72366189184919	4.63024217694439
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	1-LG-Q	145416.020109526	22157.1391753126	2AG-ISTD	6.06471971751194	4.95923187470318	4.63024217694439
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	2-OG-Q	63483.9329999996	22157.1391753126	2AG-ISTD	2.86618816745815	5.90527671080167	4.63024217694439
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	1-OG-Q	624162.279	22157.1391753126	2AG-ISTD	28.1774347612618	6.20260401844593	4.63024217694439
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	EPEA-Q	2483.86642173289	371257.747300225	LEA-ISTD	0.00669040966766482	3.94265549470926	3.93123011877075
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	POEA-Q	112712.9495	301206.43847717	OEA-ISTD	0.974204980709744	3.00845634070902	4.93911362509029
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	ETAEA-Q	1437.18764970763	572745.134464809	PEA-ISTD	0.00249882113978144	4.49311022449601	4.48416718328792
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	OAG-Q	807.945000000006	N/A	(No IS)	N/A	5.01996666666667	N/A
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	PDEA-Q	27665.9335	371257.747300225	LEA-ISTD	0.0745194779130827	3.76000187343083	3.93123011877075
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	COR-Q	2888983.71730648	572745.134464809	PEA-ISTD	5.04411044889285	0.091178347175559	4.48416718328792
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	Alpha-LEA-Q	12023.803	371257.747300225	LEA-ISTD	0.032386672298253	3.25865769007265	3.93123011877075
PR01_EXAMPLE_AAC_0016_A1	01/11/2013 01:46:54	AA-Q	7128693.28611362	371257.747300225	LEA-ISTD	13.2014667382789	5.83585991591733	3.93123011877075
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	2AG-Q	371923.94017564	31587.2789191396	2AG-ISTD	17.7767219347865	4.86467468764512	4.63246763442107
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	2AG-ISTD	31587.2789191396	N/A	N/A	N/A	4.63246763442107	N/A
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	AEA-Q	37896.0009999999	10118.9519779548	AEA-ISTD	3.74510137834052	4.01082663717177	3.9654473960738
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	AEA-ISTD	10118.9519779548	N/A	N/A	N/A	3.9654473960738	N/A
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	DHEA-Q	12843.9168766554	17214.0713060106	DHEA-ISTD	0.746072420181096	3.95148090747742	3.92798071393361
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	DHEA-ISTD	17214.0713060106	N/A	N/A	N/A	3.92798071393361	N/A
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	LEA-Q	244133.078817233	363137.92907572	LEA-ISTD	0.67231509891912	3.95265635556166	3.93104745286172
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	LEA-ISTD	363137.92907572	N/A	N/A	N/A	3.93104745286172	N/A
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	NADA-Q	1937.60528931775	8583.218776562	NADA-ISTD	0.225743434923123	4.65605158020452	4.03597358524613
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	NADA-ISTD	8583.218776562	N/A	N/A	N/A	4.03597358524613	N/A
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	OEA-Q	393053.846580413	314583.929778138	OEA-ISTD	7.24941649231306	4.96489363623572	4.9363030616369
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	OEA-ISTD	314583.929778138	N/A	N/A	N/A	4.9363030616369	N/A
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	PEA-Q	969377.715999997	599923.822920541	PEA-ISTD	7.61581851570728	4.00563506647361	4.48297773766881
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	PEA-ISTD	599923.822920541	N/A	N/A	N/A	4.48297773766881	N/A
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	SEA-Q	316397.217537358	794397.125000004	SEA-ISTD	0.998278402049045	6.93744022976523	6.911307671333
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	SEA-ISTD	794397.125000004	N/A	N/A	N/A	6.911307671333	N/A
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	2AGE-Q	3090.90745496876	31587.2789191396	2AG-ISTD	0.0978525113843918	4.75031615439375	4.63246763442107
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	DEA-Q	2825.06411024332	314583.929778138	OEA-ISTD	0.00898014794127605	5.12419798258074	4.9363030616369
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	DGLEA-Q	8123.76516275055	363137.92907572	LEA-ISTD	0.0223713876756252	4.00553662322296	3.93104745286172
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	O-AEA	18.0521537123492	10118.9519779548	AEA-ISTD	0.0018334066366524	3.23661548192466	3.9654473960738
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	2-LG-Q	25722.8213148871	31587.2789191396	2AG-ISTD	0.814495872087625	4.7276709407161	4.63246763442107
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	1-LG-Q	216287.814703941	31587.2789191396	2AG-ISTD	6.84841849684767	4.96107736662123	4.63246763442107
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	2-OG-Q	108058.62	31587.2789191396	2AG-ISTD	3.42160367465397	5.89916355384987	4.63246763442107
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	1-OG-Q	1150723.1995	31587.2789191396	2AG-ISTD	36.4370677465697	6.20328250245032	4.63246763442107
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	EPEA-Q	2167.95699072517	363137.92907572	LEA-ISTD	0.00596851121365656	3.93448655995557	3.93104745286172
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	POEA-Q	64688.9770000001	314583.929778138	OEA-ISTD	0.205629522361448	3.00847012733621	4.9363030616369
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	ETAEA-Q	3127.01856394048	599923.822920541	PEA-ISTD	0.00521230724740058	4.49492282042212	4.48297773766881
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	OAG-Q	715.727999999986	N/A	(No IS)	N/A	6.12905	N/A
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	PDEA-Q	31814.244	363137.92907572	LEA-ISTD	0.0876107041343814	3.75987724620712	3.93104745286172
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	COR-Q	2785560.45674557	599923.822920541	PEA-ISTD	4.64314383169864	0.090518732961362	4.48297773766881
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	Alpha-LEA-Q	7490.63968608841	363137.92907572	LEA-ISTD	0.0206278740213078	3.25746090438385	3.93104745286172
PR01_EXAMPLE_AAC_0005_A1	01/11/2013 01:59:34	AA-Q	9372096.93531377	363137.92907572	LEA-ISTD	25.8090671320712	5.8343318153769	3.93104745286172
PR01_EXAMPLE_AAC_0009_A1	01/11/2013 02:12:16	2AG-Q	279866.897924169	34067.9798414597	2AG-ISTD	8.21509899577228	4.86755378338297	4.63066985766263
PR01_EXAMPLE_AAC_0009_A1	01/11/2013 02:12:16	2AG-ISTD	34067.9798414597	N/A	N/A	N/A	4.63066985766263	N/A
PR01_EXAMPLE_AAC_0009_A1	01/11/2013 02:12:16	AEA-Q	37266.8405	10264.4576348038	AEA-ISTD	3.63066825602541	4.01738245508674	3.97046140526051
PR01_EXAMPLE_AAC_0009_A1	01/11/2013 02:12:16	AEA-ISTD	10264.4576348038	N/A	N/A	N/A	3.97046140526051	N/A
PR01_EXAMPLE_AAC_0009_A1	01/11/2013 02:12:16	DHEA-Q	21816.2050018756	17868.0690624121	DHEA-ISTD	7.22092624908436	3.94829611422992	3.9310542781945
PR01_EXAMPLE_AAC_0009_A1	01/11/2013 02:12:16	DHEA-ISTD	17868.0690624121	N/A	N/A	N/A	3.9310542781945	N/A
PR01_EXAMPLE_AAC_0009_A1	01/11/2013 02:12:16	LEA-Q	419685.714870113	368468.024206732	LEA-ISTD	7.13900017857331	3.95318020949752	3.93285367671426
PR01_EXAMPLE_AAC_0009_A1	01/11/2013 02:12:16	LEA-ISTD	368468.024206732	N/A	N/A	N/A	3.93285367671426	N/A
