ID#	1							
Name	2_3-dinor-8-iso-PGF2a							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
17	PR01_EXAMPLE_AAC_0003CAL5_A1.lcd	Unknown	6,065	25807	428,74	25807	6,065	12/03/15 22:18
18	PR01_EXAMPLE_AAC_0003CAL5_A2.lcd	Unknown	5,881	35808	894,76	35808	5,881	13/03/15 21:21
19	PR01_EXAMPLE_AAC_0003CAL7_A1.lcd	Unknown	6,069	25925	438,32	25925	6,069	12/03/15 22:32
20	PR01_EXAMPLE_AAC_0003CAL7_A2.lcd	Unknown	5,886	29290	1553,97	29290	5,886	13/03/15 21:35
21	PR01_EXAMPLE_AAC_0003QC_A1.lcd	Unknown	5,921	84	1,11	84	5,921	12/03/15 20:22
22	PR01_EXAMPLE_AAC_0003QC_A2.lcd	Unknown	6,169	27701	57,23	27701	6,169	12/03/15 20:51
23	PR01_EXAMPLE_AAC_0003QC_B1.lcd	Unknown	6,055	29570	464,62	29570	6,055	12/03/15 22:46
24	PR01_EXAMPLE_AAC_0003QC_B2.lcd	Unknown	6,051	28476	1435,58	28476	6,051	12/03/15 23:16
25	PR01_EXAMPLE_AAC_0003QC_C1.lcd	Unknown	5,87	36682	772,21	36682	5,87	13/03/15 01:40
26	PR01_EXAMPLE_AAC_0003QC_C2.lcd	Unknown	5,893	29150	1496,05	29150	5,893	13/03/15 04:18
27	PR01_EXAMPLE_AAC_0003QC_D1.lcd	Unknown	5,893	36283	1132,49	36283	5,893	13/03/15 06:57
28	PR01_EXAMPLE_AAC_0003QC_D2.lcd	Unknown	5,871	36710	1049,3	36710	5,871	13/03/15 09:35
29	PR01_EXAMPLE_AAC_0003QC_E1.lcd	Unknown	5,871	38119	1115,02	38119	5,871	13/03/15 12:14
30	PR01_EXAMPLE_AAC_0003QC_E2.lcd	Unknown	5,871	36033	1317,41	36033	5,871	13/03/15 14:52
31	PR01_EXAMPLE_AAC_0003QC_F1.lcd	Unknown	5,87	36297	1418,61	36297	5,87	13/03/15 17:30
32	PR01_EXAMPLE_AAC_0003QC_G1.lcd	Unknown	5,878	36324	870,87	36324	5,878	13/03/15 19:26
33	PR01_EXAMPLE_AAC_0003QC_G2.lcd	Unknown	5,877	35466	852,8	35466	5,877	13/03/15 19:54
34	PR01_EXAMPLE_AAC_0003QC_H1.lcd	Unknown	5,883	36740	1454,42	36740	5,883	13/03/15 21:50
35	PR01_EXAMPLE_AAC_0003QC_H2.lcd	Unknown	5,883	37094	778,25	37094	5,883	13/03/15 22:18
36	PR01_EXAMPLE_AAC_002_A1.lcd	Unknown	5,865	34383	737,24	34383	5,865	13/03/15 10:04
37	PR01_EXAMPLE_AAC_006_A1.lcd	Unknown	5,887	22810	1439,82	22810	5,887	13/03/15 02:52
38	PR01_EXAMPLE_AAC_006_B1.lcd	Unknown	5,867	25386	1018,77	25386	5,867	13/03/15 17:59
39	PR01_EXAMPLE_AAC_010_A1.lcd	Unknown	5,886	30675	850,12	30675	5,886	13/03/15 03:35
40	PR01_EXAMPLE_AAC_011_A1.lcd	Unknown	5,87	40606	1136,85	40606	5,87	13/03/15 15:21
41	PR01_EXAMPLE_AAC_017_A1.lcd	Unknown	5,878	33391	1231,03	33391	5,878	13/03/15 17:16
42	PR01_EXAMPLE_AAC_020_A1.lcd	Unknown	5,878	15921	475,58	15921	5,878	13/03/15 09:06
43	PR01_EXAMPLE_AAC_020_B1.lcd	Unknown	5,864	18947	644,26	18947	5,864	13/03/15 11:31
44	PR01_EXAMPLE_AAC_021_A1.lcd	Unknown	6,036	25026	217,09	25026	6,036	12/03/15 23:44
45	PR01_EXAMPLE_AAC_023_A1.lcd	Unknown	5,869	36934	2038,43	36934	5,869	13/03/15 15:07
46	PR01_EXAMPLE_AAC_025_A1.lcd	Unknown	5,874	29761	634,41	29761	5,874	13/03/15 01:54
47	PR01_EXAMPLE_AAC_027_A1.lcd	Unknown	5,888	38984	1029,74	38984	5,888	13/03/15 02:37
48	PR01_EXAMPLE_AAC_028_A1.lcd	Unknown	5,874	35171	956,83	35171	5,874	13/03/15 18:57
49	PR01_EXAMPLE_AAC_030_A1.lcd	Unknown	5,888	41594	1139,59	41594	5,888	13/03/15 04:04
50	PR01_EXAMPLE_AAC_034_A1.lcd	Unknown	5,89	32248	783,72	32248	5,89	13/03/15 07:40
51	PR01_EXAMPLE_AAC_040_A1.lcd	Unknown	5,879	36475	1038,51	36475	5,879	13/03/15 07:54
52	PR01_EXAMPLE_AAC_043_A1.lcd	Unknown	5,887	37407	1226	37407	5,887	13/03/15 08:09
53	PR01_EXAMPLE_AAC_047_A1.lcd	Unknown	5,878	38576	1246,33	38576	5,878	13/03/15 18:28
54	PR01_EXAMPLE_AAC_053_A1.lcd	Unknown	5,872	30171	1234,11	30171	5,872	13/03/15 13:26
55	PR01_EXAMPLE_AAC_053_B1.lcd	Unknown	5,888	27271	1652,09	27271	5,888	13/03/15 07:26
56	PR01_EXAMPLE_AAC_058_A1.lcd	Unknown	5,874	34162	1580,45	34162	5,874	13/03/15 13:55
57	PR01_EXAMPLE_AAC_062_A1.lcd	Unknown	5,868	33592	991,65	33592	5,868	13/03/15 10:33
58	PR01_EXAMPLE_AAC_065_A1.lcd	Unknown	5,873	29524	1015,95	29524	5,873	13/03/15 12:57
59	PR01_EXAMPLE_AAC_066_A1.lcd	Unknown	5,889	32222	735,08	32222	5,889	13/03/15 04:33
60	PR01_EXAMPLE_AAC_069_A1.lcd	Unknown	5,885	33804	732,3	33804	5,885	13/03/15 05:02
61	PR01_EXAMPLE_AAC_069_B1.lcd	Unknown	5,879	34231	849,79	34231	5,879	13/03/15 15:50
62	PR01_EXAMPLE_AAC_072_A1.lcd	Unknown	6,025	27327	733,41	27327	6,025	12/03/15 23:59
63	PR01_EXAMPLE_AAC_075_A1.lcd	Unknown	6,023	31906	425,38	31906	6,023	13/03/15 00:28
64	PR01_EXAMPLE_AAC_079_A1.lcd	Unknown	5,883	28802	917,53	28802	5,883	13/03/15 02:08
65	PR01_EXAMPLE_AAC_084_A1.lcd	Unknown	5,873	39385	949,33	39385	5,873	13/03/15 12:28
66	PR01_EXAMPLE_AAC_086_A1.lcd	Unknown	5,873	35433	1208,05	35433	5,873	13/03/15 08:52
67	PR01_EXAMPLE_AAC_093_A1.lcd	Unknown	5,867	32993	540,38	32993	5,867	13/03/15 10:48
68	PR01_EXAMPLE_AAC_095_A1.lcd	Unknown	5,898	27687	(INF)	27687	5,898	13/03/15 06:28
69	PR01_EXAMPLE_AAC_097_A1.lcd	Unknown	5,871	39802	1126,49	39802	5,871	13/03/15 14:23
70	PR01_EXAMPLE_AAC_099_A1.lcd	Unknown	5,87	33215	1172,34	33215	5,87	13/03/15 11:45
71	PR01_EXAMPLE_AAC_100_A1.lcd	Unknown	5,878	24547	677,08	24547	5,878	13/03/15 16:19
72	PR01_EXAMPLE_AAC_101_A1.lcd	Unknown	5,888	41976	963,26	41976	5,888	13/03/15 06:42
73	PR01_EXAMPLE_AAC_102_A1.lcd	Unknown	5,889	29695	967,25	29695	5,889	13/03/15 05:45
74	PR01_EXAMPLE_AAC_104_A1.lcd	Unknown	5,885	28010	656,96	28010	5,885	13/03/15 04:47
75	PR01_EXAMPLE_AAC_105_A1.lcd	Unknown	5,876	29080	863,11	29080	5,876	13/03/15 15:35
76	PR01_EXAMPLE_AAC_105_B1.lcd	Unknown	5,89	25930	1197,26	25930	5,89	13/03/15 05:16
77	PR01_EXAMPLE_AAC_106_A1.lcd	Unknown	5,89	34320	3078,18	34320	5,89	13/03/15 05:30
78	PR01_EXAMPLE_AAC_107_A1.lcd	Unknown	5,872	35370	1891,4	35370	5,872	13/03/15 18:42
79	PR01_EXAMPLE_AAC_111_A1.lcd	Unknown	5,885	27087	299,91	27087	5,885	13/03/15 03:21
80	PR01_EXAMPLE_AAC_116_A1.lcd	Unknown	5,863	31918	1343,99	31918	5,863	13/03/15 10:19
81	PR01_EXAMPLE_AAC_117_A1.lcd	Unknown	5,869	39554	976,5	39554	5,869	13/03/15 14:38
82	PR01_EXAMPLE_AAC_118_A1.lcd	Unknown	5,865	39200	1749,97	39200	5,865	13/03/15 11:02
83	PR01_EXAMPLE_AAC_124_A1.lcd	Unknown	5,876	34510	940,14	34510	5,876	13/03/15 13:11
84	PR01_EXAMPLE_AAC_130_A1.lcd	Unknown	5,875	35397	1212,31	35397	5,875	13/03/15 17:45
85	PR01_EXAMPLE_AAC_130_B1.lcd	Unknown	5,895	31542	808,41	31542	5,895	13/03/15 03:06
86	PR01_EXAMPLE_AAC_132_A1.lcd	Unknown	5,862	38805	873,61	38805	5,862	13/03/15 11:16
87	PR01_EXAMPLE_AAC_132_B1.lcd	Unknown	5,878	38610	2236,74	38610	5,878	13/03/15 09:21
88	PR01_EXAMPLE_AAC_134_A1.lcd	Unknown	5,887	30764	1242,05	30764	5,887	13/03/15 02:23
89	PR01_EXAMPLE_AAC_135_A1.lcd	Unknown	5,881	34931	1060,29	34931	5,881	13/03/15 16:33
90	PR01_EXAMPLE_AAC_138_A1.lcd	Unknown	5,881	27163	1023,08	27163	5,881	13/03/15 01:25
91	PR01_EXAMPLE_AAC_144_A1.lcd	Unknown	5,876	35376	1053,43	35376	5,876	13/03/15 08:38
92	PR01_EXAMPLE_AAC_145_A1.lcd	Unknown	5,874	34758	778,79	34758	5,874	13/03/15 17:02
93	PR01_EXAMPLE_AAC_150_A1.lcd	Unknown	5,885	22620	939,92	22620	5,885	13/03/15 08:23
94	PR01_EXAMPLE_AAC_151_A1.lcd	Unknown	6,043	28230	536,98	28230	6,043	12/03/15 23:30
95	PR01_EXAMPLE_AAC_155_A1.lcd	Unknown	5,873	40198	1002,88	40198	5,873	13/03/15 12:43
96	PR01_EXAMPLE_AAC_158_A1.lcd	Unknown	6,031	28398	587,18	28398	6,031	13/03/15 00:13
97	PR01_EXAMPLE_AAC_159_A1.lcd	Unknown	5,875	32374	1184,59	32374	5,875	13/03/15 16:47
98	PR01_EXAMPLE_AAC_162_A1.lcd	Unknown	5,878	35554	928,77	35554	5,878	13/03/15 18:14
99	PR01_EXAMPLE_AAC_171_A1.lcd	Unknown	5,867	37087	1085,18	37087	5,867	13/03/15 09:50
100	PR01_EXAMPLE_AAC_172_A1.lcd	Unknown	5,877	29684	990,59	29684	5,877	13/03/15 16:04
101	PR01_EXAMPLE_AAC_178_A1.lcd	Unknown	5,891	25777	1453	25777	5,891	13/03/15 07:11
102	PR01_EXAMPLE_AAC_178_B1.lcd	Unknown	5,874	25203	1001,69	25203	5,874	13/03/15 13:40
103	PR01_EXAMPLE_AAC_180_A1.lcd	Unknown	5,884	30032	1081,39	30032	5,884	13/03/15 03:50
104	PR01_EXAMPLE_AAC_189_A1.lcd	Unknown	5,871	30618	757,37	30618	5,871	13/03/15 12:00
105	PR01_EXAMPLE_AAC_190_A1.lcd	Unknown	6,011	19339	948,04	19339	6,011	13/03/15 00:42
106	PR01_EXAMPLE_AAC_192_A1.lcd	Unknown	5,985	32899	691,05	32899	5,985	13/03/15 00:56
107	PR01_EXAMPLE_AAC_192_B1.lcd	Unknown	5,871	33025	966,97	33025	5,871	13/03/15 19:11
108	PR01_EXAMPLE_AAC_195_A1.lcd	Unknown	5,925	34681	1153,83	34681	5,925	13/03/15 01:11
109	PR01_EXAMPLE_AAC_199_A1.lcd	Unknown	5,876	32239	1440,77	32239	5,876	13/03/15 14:09
110	PR01_EXAMPLE_AAC_200_A1.lcd	Unknown	5,891	34505	721,18	34505	5,891	13/03/15 06:14
111	PR01_EXAMPLE_AAC_202_A1.lcd	Unknown	5,893	35202	478,75	35202	5,893	13/03/15 05:59
								
ID#	40							
Name	8_12-iPF2a IV							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
1	PR01_EXAMPLE_AAC_0002BLANK_B2.lcd	Unknown	-----	-----	-----	-----	-----	13/03/15 22:33
2	PR01_EXAMPLE_AAC_0002QC_H2.lcd	Unknown	5,898	750	22,27	219	6,006	13/03/15 22:47
3	PR01_EXAMPLE_AAC_0003BLANK_A1.lcd	Unknown	-----	-----	-----	103	5,849	12/03/15 20:37
4	PR01_EXAMPLE_AAC_0003BLANK_A2.lcd	Unknown	-----	-----	-----	-----	-----	12/03/15 23:01
5	PR01_EXAMPLE_AAC_0003BLANK_B1.lcd	Unknown	-----	-----	-----	-----	-----	13/03/15 19:40
6	PR01_EXAMPLE_AAC_0003BLANK_B2.lcd	Unknown	-----	212	-----	-----	-----	13/03/15 22:04
7	PR01_EXAMPLE_AAC_0003CAL0_A1.lcd	Unknown	5,973	1170	4,96	338	5,966	12/03/15 21:06
8	PR01_EXAMPLE_AAC_0003CAL0_A2.lcd	Unknown	5,917	3096	33,88	32379	5,886	13/03/15 20:09
9	PR01_EXAMPLE_AAC_0003CAL1_A1.lcd	Unknown	6,162	3382	20,54	301	5,948	12/03/15 21:20
10	PR01_EXAMPLE_AAC_0003CAL1_A2.lcd	Unknown	5,91	3897	41,37	32063	5,88	13/03/15 20:23
11	PR01_EXAMPLE_AAC_0003CAL2_A1.lcd	Unknown	6,123	3590	13,48	34556	6,097	12/03/15 21:34
12	PR01_EXAMPLE_AAC_0003CAL2_A2.lcd	Unknown	5,914	4637	33,91	36942	5,881	13/03/15 20:38
13	PR01_EXAMPLE_AAC_0003CAL3_A1.lcd	Unknown	6,111	3957	26,32	33778	6,082	12/03/15 21:49
14	PR01_EXAMPLE_AAC_0003CAL3_A2.lcd	Unknown	5,912	5738	34,33	40390	5,882	13/03/15 20:52
15	PR01_EXAMPLE_AAC_0003CAL4_A1.lcd	Unknown	6,104	6879	36,93	32646	6,072	12/03/15 22:03
16	PR01_EXAMPLE_AAC_0003CAL4_A2.lcd	Unknown	5,923	10361	89,14	38300	5,888	13/03/15 21:06
17	PR01_EXAMPLE_AAC_0003CAL5_A1.lcd	Unknown	6,097	9810	53,47	25807	6,065	12/03/15 22:18
18	PR01_EXAMPLE_AAC_0003CAL5_A2.lcd	Unknown	5,914	16335	110,71	35808	5,881	13/03/15 21:21
19	PR01_EXAMPLE_AAC_0003CAL7_A1.lcd	Unknown	6,098	15207	68,51	25925	6,069	12/03/15 22:32
20	PR01_EXAMPLE_AAC_0003CAL7_A2.lcd	Unknown	5,921	23861	149,59	29290	5,886	13/03/15 21:35
21	PR01_EXAMPLE_AAC_0003QC_A1.lcd	Unknown	5,994	1029	3,89	84	5,921	12/03/15 20:22
22	PR01_EXAMPLE_AAC_0003QC_A2.lcd	Unknown	5,97	669	4,79	27701	6,169	12/03/15 20:51
23	PR01_EXAMPLE_AAC_0003QC_B1.lcd	Unknown	6,083	3055	19,64	29570	6,055	12/03/15 22:46
24	PR01_EXAMPLE_AAC_0003QC_B2.lcd	Unknown	6,081	3376	25,33	28476	6,051	12/03/15 23:16
25	PR01_EXAMPLE_AAC_0003QC_C1.lcd	Unknown	5,9	3356	28,09	36682	5,87	13/03/15 01:40
26	PR01_EXAMPLE_AAC_0003QC_C2.lcd	Unknown	5,922	3300	34,51	29150	5,893	13/03/15 04:18
27	PR01_EXAMPLE_AAC_0003QC_D1.lcd	Unknown	5,922	3738	33,4	36283	5,893	13/03/15 06:57
28	PR01_EXAMPLE_AAC_0003QC_D2.lcd	Unknown	5,901	3856	20,82	36710	5,871	13/03/15 09:35
29	PR01_EXAMPLE_AAC_0003QC_E1.lcd	Unknown	5,901	3527	31,42	38119	5,871	13/03/15 12:14
30	PR01_EXAMPLE_AAC_0003QC_E2.lcd	Unknown	5,897	3882	36,64	36033	5,871	13/03/15 14:52
31	PR01_EXAMPLE_AAC_0003QC_F1.lcd	Unknown	5,896	3700	30,33	36297	5,87	13/03/15 17:30
32	PR01_EXAMPLE_AAC_0003QC_G1.lcd	Unknown	5,902	3339	40,69	36324	5,878	13/03/15 19:26
33	PR01_EXAMPLE_AAC_0003QC_G2.lcd	Unknown	5,882	3946	35,06	35466	5,877	13/03/15 19:54
34	PR01_EXAMPLE_AAC_0003QC_H1.lcd	Unknown	5,914	4012	24,53	36740	5,883	13/03/15 21:50
35	PR01_EXAMPLE_AAC_0003QC_H2.lcd	Unknown	5,914	3579	38,21	37094	5,883	13/03/15 22:18
36	PR01_EXAMPLE_AAC_002_A1.lcd	Unknown	5,893	4246	31,53	34383	5,865	13/03/15 10:04
37	PR01_EXAMPLE_AAC_006_A1.lcd	Unknown	5,923	3597	41,9	22810	5,887	13/03/15 02:52
38	PR01_EXAMPLE_AAC_006_B1.lcd	Unknown	5,88	4161	49,55	25386	5,867	13/03/15 17:59
39	PR01_EXAMPLE_AAC_010_A1.lcd	Unknown	5,917	1853	19,65	30675	5,886	13/03/15 03:35
40	PR01_EXAMPLE_AAC_011_A1.lcd	Unknown	5,901	4897	36,2	40606	5,87	13/03/15 15:21
41	PR01_EXAMPLE_AAC_017_A1.lcd	Unknown	5,909	3594	31,19	33391	5,878	13/03/15 17:16
42	PR01_EXAMPLE_AAC_020_A1.lcd	Unknown	5,907	1919	24,01	15921	5,878	13/03/15 09:06
43	PR01_EXAMPLE_AAC_020_B1.lcd	Unknown	5,878	2540	22,7	18947	5,864	13/03/15 11:31
44	PR01_EXAMPLE_AAC_021_A1.lcd	Unknown	6,066	3751	48,01	25026	6,036	12/03/15 23:44
45	PR01_EXAMPLE_AAC_023_A1.lcd	Unknown	5,898	5251	47	36934	5,869	13/03/15 15:07
46	PR01_EXAMPLE_AAC_025_A1.lcd	Unknown	5,9	3985	30,76	29761	5,874	13/03/15 01:54
47	PR01_EXAMPLE_AAC_027_A1.lcd	Unknown	5,919	4002	28,85	38984	5,888	13/03/15 02:37
48	PR01_EXAMPLE_AAC_028_A1.lcd	Unknown	5,902	3283	21,76	35171	5,874	13/03/15 18:57
49	PR01_EXAMPLE_AAC_030_A1.lcd	Unknown	5,907	4154	25,78	41594	5,888	13/03/15 04:04
50	PR01_EXAMPLE_AAC_034_A1.lcd	Unknown	5,921	5431	43,73	32248	5,89	13/03/15 07:40
51	PR01_EXAMPLE_AAC_040_A1.lcd	Unknown	5,909	3363	32,72	36475	5,879	13/03/15 07:54
52	PR01_EXAMPLE_AAC_043_A1.lcd	Unknown	5,919	2902	24,03	37407	5,887	13/03/15 08:09
53	PR01_EXAMPLE_AAC_047_A1.lcd	Unknown	5,905	5590	44,4	38576	5,878	13/03/15 18:28
54	PR01_EXAMPLE_AAC_053_A1.lcd	Unknown	5,899	2026	35,06	30171	5,872	13/03/15 13:26
55	PR01_EXAMPLE_AAC_053_B1.lcd	Unknown	5,918	1968	38,46	27271	5,888	13/03/15 07:26
56	PR01_EXAMPLE_AAC_058_A1.lcd	Unknown	5,906	3141	37,45	34162	5,874	13/03/15 13:55
57	PR01_EXAMPLE_AAC_062_A1.lcd	Unknown	5,897	4255	26,48	33592	5,868	13/03/15 10:33
58	PR01_EXAMPLE_AAC_065_A1.lcd	Unknown	5,9	2528	31,04	29524	5,873	13/03/15 12:57
59	PR01_EXAMPLE_AAC_066_A1.lcd	Unknown	5,915	3846	33,25	32222	5,889	13/03/15 04:33
60	PR01_EXAMPLE_AAC_069_A1.lcd	Unknown	5,911	6468	39,07	33804	5,885	13/03/15 05:02
61	PR01_EXAMPLE_AAC_069_B1.lcd	Unknown	5,911	7854	42,76	34231	5,879	13/03/15 15:50
62	PR01_EXAMPLE_AAC_072_A1.lcd	Unknown	6,046	3617	19,01	27327	6,025	12/03/15 23:59
63	PR01_EXAMPLE_AAC_075_A1.lcd	Unknown	6,044	3915	42,46	31906	6,023	13/03/15 00:28
64	PR01_EXAMPLE_AAC_079_A1.lcd	Unknown	5,912	3513	30,2	28802	5,883	13/03/15 02:08
65	PR01_EXAMPLE_AAC_084_A1.lcd	Unknown	5,889	4240	23,91	39385	5,873	13/03/15 12:28
66	PR01_EXAMPLE_AAC_086_A1.lcd	Unknown	5,901	4168	28,07	35433	5,873	13/03/15 08:52
67	PR01_EXAMPLE_AAC_093_A1.lcd	Unknown	5,899	2709	34,09	32993	5,867	13/03/15 10:48
68	PR01_EXAMPLE_AAC_095_A1.lcd	Unknown	5,93	4651	41,58	27687	5,898	13/03/15 06:28
69	PR01_EXAMPLE_AAC_097_A1.lcd	Unknown	5,903	3397	34,12	39802	5,871	13/03/15 14:23
70	PR01_EXAMPLE_AAC_099_A1.lcd	Unknown	5,905	2822	27,03	33215	5,87	13/03/15 11:45
71	PR01_EXAMPLE_AAC_100_A1.lcd	Unknown	5,893	2334	23,04	24547	5,878	13/03/15 16:19
72	PR01_EXAMPLE_AAC_101_A1.lcd	Unknown	5,921	4237	34,76	41976	5,888	13/03/15 06:42
73	PR01_EXAMPLE_AAC_102_A1.lcd	Unknown	5,924	3074	23,44	29695	5,889	13/03/15 05:45
74	PR01_EXAMPLE_AAC_104_A1.lcd	Unknown	5,918	3024	32,03	28010	5,885	13/03/15 04:47
75	PR01_EXAMPLE_AAC_105_A1.lcd	Unknown	5,888	4919	16,74	29080	5,876	13/03/15 15:35
76	PR01_EXAMPLE_AAC_105_B1.lcd	Unknown	5,908	4134	24,41	25930	5,89	13/03/15 05:16
77	PR01_EXAMPLE_AAC_106_A1.lcd	Unknown	5,921	4043	40,35	34320	5,89	13/03/15 05:30
78	PR01_EXAMPLE_AAC_107_A1.lcd	Unknown	5,894	4407	42,22	35370	5,872	13/03/15 18:42
79	PR01_EXAMPLE_AAC_111_A1.lcd	Unknown	5,923	3050	26,89	27087	5,885	13/03/15 03:21
80	PR01_EXAMPLE_AAC_116_A1.lcd	Unknown	5,893	3527	35,36	31918	5,863	13/03/15 10:19
81	PR01_EXAMPLE_AAC_117_A1.lcd	Unknown	5,885	2923	46,26	39554	5,869	13/03/15 14:38
82	PR01_EXAMPLE_AAC_118_A1.lcd	Unknown	5,887	3518	30,51	39200	5,865	13/03/15 11:02
83	PR01_EXAMPLE_AAC_124_A1.lcd	Unknown	5,906	4232	38,81	34510	5,876	13/03/15 13:11
84	PR01_EXAMPLE_AAC_130_A1.lcd	Unknown	5,901	3050	44,75	35397	5,875	13/03/15 17:45
85	PR01_EXAMPLE_AAC_130_B1.lcd	Unknown	5,905	2762	30,79	31542	5,895	13/03/15 03:06
86	PR01_EXAMPLE_AAC_132_A1.lcd	Unknown	5,891	2222	28,46	38805	5,862	13/03/15 11:16
87	PR01_EXAMPLE_AAC_132_B1.lcd	Unknown	5,913	2344	33,86	38610	5,878	13/03/15 09:21
88	PR01_EXAMPLE_AAC_134_A1.lcd	Unknown	5,918	2923	32,14	30764	5,887	13/03/15 02:23
89	PR01_EXAMPLE_AAC_135_A1.lcd	Unknown	5,902	2460	18,1	34931	5,881	13/03/15 16:33
90	PR01_EXAMPLE_AAC_138_A1.lcd	Unknown	5,912	8617	28,1	27163	5,881	13/03/15 01:25
91	PR01_EXAMPLE_AAC_144_A1.lcd	Unknown	5,908	3311	24,8	35376	5,876	13/03/15 08:38
92	PR01_EXAMPLE_AAC_145_A1.lcd	Unknown	5,903	3134	46,62	34758	5,874	13/03/15 17:02
93	PR01_EXAMPLE_AAC_150_A1.lcd	Unknown	5,893	3266	17,14	22620	5,885	13/03/15 08:23
94	PR01_EXAMPLE_AAC_151_A1.lcd	Unknown	6,068	3053	40,56	28230	6,043	12/03/15 23:30
95	PR01_EXAMPLE_AAC_155_A1.lcd	Unknown	5,905	4110	32,75	40198	5,873	13/03/15 12:43
96	PR01_EXAMPLE_AAC_158_A1.lcd	Unknown	6,057	3881	24,07	28398	6,031	13/03/15 00:13
97	PR01_EXAMPLE_AAC_159_A1.lcd	Unknown	5,906	4505	59,86	32374	5,875	13/03/15 16:47
98	PR01_EXAMPLE_AAC_162_A1.lcd	Unknown	5,899	3722	32,68	35554	5,878	13/03/15 18:14
99	PR01_EXAMPLE_AAC_171_A1.lcd	Unknown	5,897	4416	43,12	37087	5,867	13/03/15 09:50
100	PR01_EXAMPLE_AAC_172_A1.lcd	Unknown	5,907	3882	65,6	29684	5,877	13/03/15 16:04
101	PR01_EXAMPLE_AAC_178_A1.lcd	Unknown	5,922	1920	19,57	25777	5,891	13/03/15 07:11
102	PR01_EXAMPLE_AAC_178_B1.lcd	Unknown	5,908	2152	35,56	25203	5,874	13/03/15 13:40
103	PR01_EXAMPLE_AAC_180_A1.lcd	Unknown	5,913	3368	16,64	30032	5,884	13/03/15 03:50
104	PR01_EXAMPLE_AAC_189_A1.lcd	Unknown	5,904	3407	34,28	30618	5,871	13/03/15 12:00
105	PR01_EXAMPLE_AAC_190_A1.lcd	Unknown	6,029	3275	37,31	19339	6,011	13/03/15 00:42
106	PR01_EXAMPLE_AAC_192_A1.lcd	Unknown	6,007	1843	25,42	32899	5,985	13/03/15 00:56
107	PR01_EXAMPLE_AAC_192_B1.lcd	Unknown	5,881	3052	27,98	33025	5,871	13/03/15 19:11
108	PR01_EXAMPLE_AAC_195_A1.lcd	Unknown	5,953	2100	33,45	34681	5,925	13/03/15 01:11
109	PR01_EXAMPLE_AAC_199_A1.lcd	Unknown	5,908	3204	28,16	32239	5,876	13/03/15 14:09
110	PR01_EXAMPLE_AAC_200_A1.lcd	Unknown	5,909	2611	24,76	34505	5,891	13/03/15 06:14
111	PR01_EXAMPLE_AAC_202_A1.lcd	Unknown	5,918	3089	22,42	35202	5,893	13/03/15 05:59
								
ID#	41							
Name	CUDA							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
1	PR01_EXAMPLE_AAC_0002BLANK_B2.lcd	Unknown	6,326	2436892	420,06	-----	-----	13/03/15 22:33
2	PR01_EXAMPLE_AAC_0002QC_H2.lcd	Unknown	6,325	850865	333,68	219	6,006	13/03/15 22:47
3	PR01_EXAMPLE_AAC_0003BLANK_A1.lcd	Unknown	6,598	4279842	260,67	103	5,849	12/03/15 20:37
4	PR01_EXAMPLE_AAC_0003BLANK_A2.lcd	Unknown	6,475	7145434	468,14	-----	-----	12/03/15 23:01
5	PR01_EXAMPLE_AAC_0003BLANK_B1.lcd	Unknown	6,325	3263292	386,73	-----	-----	13/03/15 19:40
6	PR01_EXAMPLE_AAC_0003BLANK_B2.lcd	Unknown	6,325	4542898	551,51	-----	-----	13/03/15 22:04
7	PR01_EXAMPLE_AAC_0003CAL0_A1.lcd	Unknown	6,578	5989349	420,25	338	5,966	12/03/15 21:06
8	PR01_EXAMPLE_AAC_0003CAL0_A2.lcd	Unknown	6,321	3703603	404,81	32379	5,886	13/03/15 20:09
9	PR01_EXAMPLE_AAC_0003CAL1_A1.lcd	Unknown	6,538	9615615	747,03	301	5,948	12/03/15 21:20
10	PR01_EXAMPLE_AAC_0003CAL1_A2.lcd	Unknown	6,308	3967564	625,81	32063	5,88	13/03/15 20:23
11	PR01_EXAMPLE_AAC_0003CAL2_A1.lcd	Unknown	6,513	5373576	428,4	34556	6,097	12/03/15 21:34
12	PR01_EXAMPLE_AAC_0003CAL2_A2.lcd	Unknown	6,316	3432674	661,13	36942	5,881	13/03/15 20:38
13	PR01_EXAMPLE_AAC_0003CAL3_A1.lcd	Unknown	6,495	9551914	754,04	33778	6,082	12/03/15 21:49
14	PR01_EXAMPLE_AAC_0003CAL3_A2.lcd	Unknown	6,322	3782158	475,04	40390	5,882	13/03/15 20:52
15	PR01_EXAMPLE_AAC_0003CAL4_A1.lcd	Unknown	6,493	5938823	605,14	32646	6,072	12/03/15 22:03
16	PR01_EXAMPLE_AAC_0003CAL4_A2.lcd	Unknown	6,323	4210364	487,61	38300	5,888	13/03/15 21:06
17	PR01_EXAMPLE_AAC_0003CAL5_A1.lcd	Unknown	6,486	5170958	388,46	25807	6,065	12/03/15 22:18
18	PR01_EXAMPLE_AAC_0003CAL5_A2.lcd	Unknown	6,307	4406394	608,75	35808	5,881	13/03/15 21:21
