ID#	1							
Name	2_3-dinor-8-iso-PGF2a							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
54	PR01_EXAMPLE_AAC_077_A1.lcd	Unknown	5,986	44300	903,96	44300	5,986	06/03/15 12:16
55	PR01_EXAMPLE_AAC_078_A1.lcd	Unknown	5,987	26130	660,83	26130	5,987	06/03/15 04:07
56	PR01_EXAMPLE_AAC_081_A1.lcd	Unknown	5,985	32009	2554,32	32009	5,985	06/03/15 14:54
57	PR01_EXAMPLE_AAC_082_A1.lcd	Unknown	5,987	33219	576,06	33219	5,987	06/03/15 01:42
58	PR01_EXAMPLE_AAC_083_A1.lcd	Unknown	5,99	32696	781,68	32696	5,99	05/03/15 21:09
59	PR01_EXAMPLE_AAC_085_A1.lcd	Unknown	5,988	36751	1160,02	36751	5,988	06/03/15 01:57
60	PR01_EXAMPLE_AAC_088_A1.lcd	Unknown	5,987	28381	338,77	28381	5,987	06/03/15 05:47
61	PR01_EXAMPLE_AAC_090_A1.lcd	Unknown	5,985	29731	654,91	29731	5,985	06/03/15 02:25
62	PR01_EXAMPLE_AAC_091_A1.lcd	Unknown	5,991	32522	736,43	32522	5,991	05/03/15 21:52
63	PR01_EXAMPLE_AAC_092_A1.lcd	Unknown	5,987	31432	771,71	31432	5,987	06/03/15 12:45
64	PR01_EXAMPLE_AAC_096_A1.lcd	Unknown	5,979	33073	552,14	33073	5,979	06/03/15 12:30
65	PR01_EXAMPLE_AAC_098_A1.lcd	Unknown	5,993	30512	909,07	30512	5,993	05/03/15 23:18
66	PR01_EXAMPLE_AAC_098_B1.lcd	Unknown	5,986	36018	799,14	36018	5,986	06/03/15 13:42
67	PR01_EXAMPLE_AAC_108_A1.lcd	Unknown	5,993	27280	340,43	27280	5,993	05/03/15 19:56
68	PR01_EXAMPLE_AAC_110_A1.lcd	Unknown	5,995	22742	472,7	22742	5,995	06/03/15 00:16
69	PR01_EXAMPLE_AAC_115_A1.lcd	Unknown	5,985	34762	927,47	34762	5,985	06/03/15 08:11
70	PR01_EXAMPLE_AAC_120_A1.lcd	Unknown	5,983	34343	480,44	34343	5,983	06/03/15 12:59
71	PR01_EXAMPLE_AAC_122_A1.lcd	Unknown	5,984	34342	568,35	34342	5,984	06/03/15 11:04
72	PR01_EXAMPLE_AAC_125_A1.lcd	Unknown	5,983	34938	844,13	34938	5,983	06/03/15 09:38
73	PR01_EXAMPLE_AAC_126_A1.lcd	Unknown	5,987	34921	529,21	34921	5,987	06/03/15 00:45
74	PR01_EXAMPLE_AAC_131_A1.lcd	Unknown	5,994	30925	557,36	30925	5,994	06/03/15 06:59
75	PR01_EXAMPLE_AAC_131_B1.lcd	Unknown	5,987	31505	734,38	31505	5,987	06/03/15 05:04
76	PR01_EXAMPLE_AAC_137_A1.lcd	Unknown	5,992	32351	1080,63	32351	5,992	06/03/15 04:21
77	PR01_EXAMPLE_AAC_139_A1.lcd	Unknown	5,991	36244	793,03	36244	5,991	06/03/15 06:02
78	PR01_EXAMPLE_AAC_141_A1.lcd	Unknown	5,987	37349	658,12	37349	5,987	05/03/15 20:54
79	PR01_EXAMPLE_AAC_143_A1.lcd	Unknown	5,992	32655	552,05	32655	5,992	06/03/15 09:52
80	PR01_EXAMPLE_AAC_146_A1.lcd	Unknown	5,99	32317	557,03	32317	5,99	06/03/15 10:06
81	PR01_EXAMPLE_AAC_147_A1.lcd	Unknown	5,988	31219	400,86	31219	5,988	06/03/15 03:38
82	PR01_EXAMPLE_AAC_148_A1.lcd	Unknown	5,978	31506	635,03	31506	5,978	06/03/15 13:57
83	PR01_EXAMPLE_AAC_149_A1.lcd	Unknown	5,986	24317	427,62	24317	5,986	06/03/15 02:40
84	PR01_EXAMPLE_AAC_153_A1.lcd	Unknown	5,99	32095	673,98	32095	5,99	06/03/15 03:09
85	PR01_EXAMPLE_AAC_153_B1.lcd	Unknown	5,984	31732	662,66	31732	5,984	06/03/15 09:23
86	PR01_EXAMPLE_AAC_156_A1.lcd	Unknown	5,987	34989	752,39	34989	5,987	06/03/15 06:45
87	PR01_EXAMPLE_AAC_160_A1.lcd	Unknown	5,986	33312	1083	33312	5,986	06/03/15 06:31
88	PR01_EXAMPLE_AAC_163_A1.lcd	Unknown	5,995	31046	1011,91	31046	5,995	05/03/15 22:21
89	PR01_EXAMPLE_AAC_164_A1.lcd	Unknown	5,987	31081	625,91	31081	5,987	05/03/15 23:33
90	PR01_EXAMPLE_AAC_165_A1.lcd	Unknown	5,988	29314	596,43	29314	5,988	06/03/15 00:59
91	PR01_EXAMPLE_AAC_166_A1.lcd	Unknown	5,986	30626	341,56	30626	5,986	06/03/15 05:33
92	PR01_EXAMPLE_AAC_167_A1.lcd	Unknown	5,986	28974	643,59	28974	5,986	06/03/15 11:18
93	PR01_EXAMPLE_AAC_169_A1.lcd	Unknown	5,99	31555	697,3	31555	5,99	06/03/15 03:23
94	PR01_EXAMPLE_AAC_173_A1.lcd	Unknown	5,992	33672	882,74	33672	5,992	05/03/15 20:11
95	PR01_EXAMPLE_AAC_174_A1.lcd	Unknown	5,985	39259	717,88	39259	5,985	06/03/15 03:52
96	PR01_EXAMPLE_AAC_176_A1.lcd	Unknown	5,982	33158	718,77	33158	5,982	06/03/15 13:28
97	PR01_EXAMPLE_AAC_179_A1.lcd	Unknown	5,994	26976	623,4	26976	5,994	06/03/15 01:13
98	PR01_EXAMPLE_AAC_179_B1.lcd	Unknown	5,975	40690	628,33	40690	5,975	06/03/15 11:33
99	PR01_EXAMPLE_AAC_182_A1.lcd	Unknown	5,983	33813	771,71	33813	5,983	06/03/15 10:21
100	PR01_EXAMPLE_AAC_183_A1.lcd	Unknown	5,993	29232	630	29232	5,993	05/03/15 21:37
101	PR01_EXAMPLE_AAC_187_A1.lcd	Unknown	5,988	30618	820,92	30618	5,988	06/03/15 01:28
102	PR01_EXAMPLE_AAC_193_A1.lcd	Unknown	5,985	27172	669,75	27172	5,985	06/03/15 04:50
103	PR01_EXAMPLE_AAC_193_B1.lcd	Unknown	5,984	32450	494,31	32450	5,984	06/03/15 07:14
104	PR01_EXAMPLE_AAC_194_A1.lcd	Unknown	5,992	33902	601,34	33902	5,992	05/03/15 20:40
105	PR01_EXAMPLE_AAC_196_A1.lcd	Unknown	5,998	26737	698,4	26737	5,998	05/03/15 20:25
106	PR01_EXAMPLE_AAC_197_A1.lcd	Unknown	5,996	30274	480,35	30274	5,996	05/03/15 22:49
107	PR01_EXAMPLE_AAC_198_A1.lcd	Unknown	5,986	33231	737,35	33231	5,986	06/03/15 08:40
								
ID#	40							
Name	8_12-iPF2a IV							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
1	PR01_EXAMPLE_AAC_0001BLANK_A1.lcd	Unknown	-----	-----	-----	-----	-----	05/03/15 17:03
2	PR01_EXAMPLE_AAC_0001BLANK_A2.lcd	Unknown	-----	-----	-----	-----	-----	05/03/15 19:28
3	PR01_EXAMPLE_AAC_0001BLANK_B1.lcd	Unknown	-----	-----	-----	-----	-----	06/03/15 15:37
4	PR01_EXAMPLE_AAC_0001BLANK_B2.lcd	Unknown	6,044	77	6,36	-----	-----	06/03/15 18:01
5	PR01_EXAMPLE_AAC_0001CAL0_A1.lcd	Unknown	6,009	2826	25,41	32814	5,991	05/03/15 17:32
6	PR01_EXAMPLE_AAC_0001CAL0_A2.lcd	Unknown	6,004	2494	25,53	33496	5,986	06/03/15 16:06
7	PR01_EXAMPLE_AAC_0001CAL1_A1.lcd	Unknown	6,019	3000	16,36	27750	5,993	05/03/15 17:47
8	PR01_EXAMPLE_AAC_0001CAL1_A2.lcd	Unknown	6,009	3491	21,97	28303	5,985	06/03/15 16:21
9	PR01_EXAMPLE_AAC_0001CAL2_A1.lcd	Unknown	6,019	3099	20,46	24448	5,996	05/03/15 18:01
10	PR01_EXAMPLE_AAC_0001CAL2_A2.lcd	Unknown	6,011	2920	23,29	26082	5,986	06/03/15 16:35
11	PR01_EXAMPLE_AAC_0001CAL3_A1.lcd	Unknown	6,019	4288	25,34	23563	5,995	05/03/15 18:15
12	PR01_EXAMPLE_AAC_0001CAL3_A2.lcd	Unknown	6,006	3553	34,17	23828	5,979	06/03/15 16:50
13	PR01_EXAMPLE_AAC_0001CAL4_A1.lcd	Unknown	6,019	10950	59,35	30669	5,992	05/03/15 18:30
14	PR01_EXAMPLE_AAC_0001CAL4_A2.lcd	Unknown	6,011	13119	70,09	32320	5,984	06/03/15 17:04
15	PR01_EXAMPLE_AAC_0001CAL5_A1.lcd	Unknown	6,022	18875	77,83	31835	5,994	05/03/15 18:44
16	PR01_EXAMPLE_AAC_0001CAL5_A2.lcd	Unknown	6,011	18299	109,73	34554	5,982	06/03/15 17:18
17	PR01_EXAMPLE_AAC_0001CAL6_A1.lcd	Unknown	6,022	36429	122	34301	5,995	05/03/15 18:59
18	PR01_EXAMPLE_AAC_0001CAL6_A2.lcd	Unknown	6,007	32771	100,09	35187	5,976	06/03/15 17:33
19	PR01_EXAMPLE_AAC_0001QC_A1.lcd	Unknown	6,017	1635	17,51	29824	5,995	05/03/15 16:49
20	PR01_EXAMPLE_AAC_0001QC_A2.lcd	Unknown	6,018	1747	11,61	28390	5,995	05/03/15 17:18
21	PR01_EXAMPLE_AAC_0001QC_B1.lcd	Unknown	6,015	2886	22,63	30929	5,993	05/03/15 19:13
22	PR01_EXAMPLE_AAC_0001QC_B2.lcd	Unknown	6,013	3260	35,51	29176	5,991	05/03/15 19:42
23	PR01_EXAMPLE_AAC_0001QC_C1.lcd	Unknown	6,009	2347	14,01	28707	5,991	05/03/15 22:06
24	PR01_EXAMPLE_AAC_0001QC_C2.lcd	Unknown	6,015	2239	27,29	26830	5,992	06/03/15 00:30
25	PR01_EXAMPLE_AAC_0001QC_D1.lcd	Unknown	6,015	2752	20,2	26711	5,99	06/03/15 02:54
26	PR01_EXAMPLE_AAC_0001QC_D2.lcd	Unknown	6,006	2293	17,86	27827	5,99	06/03/15 05:18
27	PR01_EXAMPLE_AAC_0001QC_E1.lcd	Unknown	6,005	2863	30,72	37929	5,986	06/03/15 07:57
28	PR01_EXAMPLE_AAC_0001QC_E2.lcd	Unknown	6,004	3236	24,96	37804	5,983	06/03/15 10:35
29	PR01_EXAMPLE_AAC_0001QC_F1.lcd	Unknown	5,996	2409	14,08	37205	5,98	06/03/15 13:13
30	PR01_EXAMPLE_AAC_0001QC_G1.lcd	Unknown	6,005	3293	24,38	31264	5,985	06/03/15 15:23
31	PR01_EXAMPLE_AAC_0001QC_G2.lcd	Unknown	6,002	2417	19,67	31896	5,986	06/03/15 15:52
32	PR01_EXAMPLE_AAC_0001QC_H1.lcd	Unknown	5,999	2422	17,19	31372	5,979	06/03/15 17:47
33	PR01_EXAMPLE_AAC_0001QC_H2.lcd	Unknown	6,003	2905	24,04	33085	5,981	06/03/15 18:16
34	PR01_EXAMPLE_AAC_003_A1.lcd	Unknown	5,997	5269	31,33	36143	5,974	06/03/15 14:11
35	PR01_EXAMPLE_AAC_007_A1.lcd	Unknown	6,01	2147	15,51	32027	5,99	06/03/15 00:01
36	PR01_EXAMPLE_AAC_013_A1.lcd	Unknown	6,015	2423	23,25	29901	5,995	05/03/15 23:47
37	PR01_EXAMPLE_AAC_015_A1.lcd	Unknown	6,015	1574	22,63	34228	5,987	06/03/15 06:16
38	PR01_EXAMPLE_AAC_016_A1.lcd	Unknown	6,011	3590	31,05	32203	5,991	06/03/15 02:11
39	PR01_EXAMPLE_AAC_018_A1.lcd	Unknown	6,001	2939	13,16	31815	5,985	06/03/15 08:26
40	PR01_EXAMPLE_AAC_019_A1.lcd	Unknown	5,998	1609	20,29	34387	5,982	06/03/15 08:54
41	PR01_EXAMPLE_AAC_031_A1.lcd	Unknown	6,001	2072	19,36	34153	5,985	06/03/15 10:50
42	PR01_EXAMPLE_AAC_032_A1.lcd	Unknown	6,019	3764	17,29	35476	5,992	05/03/15 22:35
43	PR01_EXAMPLE_AAC_038_A1.lcd	Unknown	6,004	3669	24,83	36889	5,98	06/03/15 12:02
44	PR01_EXAMPLE_AAC_042_A1.lcd	Unknown	6,011	2940	31,05	29611	5,994	06/03/15 07:28
45	PR01_EXAMPLE_AAC_046_A1.lcd	Unknown	6,006	4105	55,46	41867	5,985	06/03/15 09:09
46	PR01_EXAMPLE_AAC_052_A1.lcd	Unknown	6,004	2601	16,23	30580	5,982	06/03/15 14:26
47	PR01_EXAMPLE_AAC_057_A1.lcd	Unknown	6,016	2132	16,15	27461	5,99	06/03/15 04:35
48	PR01_EXAMPLE_AAC_059_A1.lcd	Unknown	6,003	3442	20,18	34028	5,983	06/03/15 11:47
49	PR01_EXAMPLE_AAC_070_A1.lcd	Unknown	6,007	5352	52,66	39267	5,989	06/03/15 07:42
50	PR01_EXAMPLE_AAC_071_A1.lcd	Unknown	6,01	2128	18,23	34494	5,988	05/03/15 21:23
51	PR01_EXAMPLE_AAC_071_B1.lcd	Unknown	5,999	2172	24,51	31348	5,981	06/03/15 15:09
52	PR01_EXAMPLE_AAC_073_A1.lcd	Unknown	6,008	1578	27,25	34611	5,986	05/03/15 23:04
53	PR01_EXAMPLE_AAC_076_A1.lcd	Unknown	5,999	2729	31,98	31112	5,98	06/03/15 14:40
54	PR01_EXAMPLE_AAC_077_A1.lcd	Unknown	6,008	4074	22,74	44300	5,986	06/03/15 12:16
55	PR01_EXAMPLE_AAC_078_A1.lcd	Unknown	6,01	2849	34,6	26130	5,987	06/03/15 04:07
56	PR01_EXAMPLE_AAC_081_A1.lcd	Unknown	6,006	3019	40,59	32009	5,985	06/03/15 14:54
57	PR01_EXAMPLE_AAC_082_A1.lcd	Unknown	6,004	2628	33,56	33219	5,987	06/03/15 01:42
58	PR01_EXAMPLE_AAC_083_A1.lcd	Unknown	6,01	2460	30,42	32696	5,99	05/03/15 21:09
59	PR01_EXAMPLE_AAC_085_A1.lcd	Unknown	6,012	3555	37,52	36751	5,988	06/03/15 01:57
60	PR01_EXAMPLE_AAC_088_A1.lcd	Unknown	6,009	2276	21,98	28381	5,987	06/03/15 05:47
61	PR01_EXAMPLE_AAC_090_A1.lcd	Unknown	6,005	2127	11,05	29731	5,985	06/03/15 02:25
62	PR01_EXAMPLE_AAC_091_A1.lcd	Unknown	6,01	1949	18,81	32522	5,991	05/03/15 21:52
63	PR01_EXAMPLE_AAC_092_A1.lcd	Unknown	6,007	2143	8,09	31432	5,987	06/03/15 12:45
64	PR01_EXAMPLE_AAC_096_A1.lcd	Unknown	6,002	1903	28,74	33073	5,979	06/03/15 12:30
65	PR01_EXAMPLE_AAC_098_A1.lcd	Unknown	6,011	2318	23,6	30512	5,993	05/03/15 23:18
66	PR01_EXAMPLE_AAC_098_B1.lcd	Unknown	6,007	2996	39,12	36018	5,986	06/03/15 13:42
67	PR01_EXAMPLE_AAC_108_A1.lcd	Unknown	6,015	2586	17,94	27280	5,993	05/03/15 19:56
68	PR01_EXAMPLE_AAC_110_A1.lcd	Unknown	6,018	3576	28,37	22742	5,995	06/03/15 00:16
69	PR01_EXAMPLE_AAC_115_A1.lcd	Unknown	6,007	2859	15,59	34762	5,985	06/03/15 08:11
70	PR01_EXAMPLE_AAC_120_A1.lcd	Unknown	6,003	2976	21,34	34343	5,983	06/03/15 12:59
71	PR01_EXAMPLE_AAC_122_A1.lcd	Unknown	6,004	2680	31,08	34342	5,984	06/03/15 11:04
72	PR01_EXAMPLE_AAC_125_A1.lcd	Unknown	6	1443	22,32	34938	5,983	06/03/15 09:38
73	PR01_EXAMPLE_AAC_126_A1.lcd	Unknown	6,007	3353	69,34	34921	5,987	06/03/15 00:45
74	PR01_EXAMPLE_AAC_131_A1.lcd	Unknown	6,017	1873	24,31	30925	5,994	06/03/15 06:59
75	PR01_EXAMPLE_AAC_131_B1.lcd	Unknown	6,005	2785	47,26	31505	5,987	06/03/15 05:04
76	PR01_EXAMPLE_AAC_137_A1.lcd	Unknown	6,014	1443	18,42	32351	5,992	06/03/15 04:21
77	PR01_EXAMPLE_AAC_139_A1.lcd	Unknown	6,011	3580	48,82	36244	5,991	06/03/15 06:02
78	PR01_EXAMPLE_AAC_141_A1.lcd	Unknown	6,003	1960	15,8	37349	5,987	05/03/15 20:54
79	PR01_EXAMPLE_AAC_143_A1.lcd	Unknown	6,012	1820	12,31	32655	5,992	06/03/15 09:52
80	PR01_EXAMPLE_AAC_146_A1.lcd	Unknown	6,01	2510	35,99	32317	5,99	06/03/15 10:06
81	PR01_EXAMPLE_AAC_147_A1.lcd	Unknown	6,012	2493	42,39	31219	5,988	06/03/15 03:38
82	PR01_EXAMPLE_AAC_148_A1.lcd	Unknown	6,003	3904	27,65	31506	5,978	06/03/15 13:57
83	PR01_EXAMPLE_AAC_149_A1.lcd	Unknown	6,008	2716	35,95	24317	5,986	06/03/15 02:40
84	PR01_EXAMPLE_AAC_153_A1.lcd	Unknown	6,008	1922	12,36	32095	5,99	06/03/15 03:09
85	PR01_EXAMPLE_AAC_153_B1.lcd	Unknown	6,009	2490	15,56	31732	5,984	06/03/15 09:23
86	PR01_EXAMPLE_AAC_156_A1.lcd	Unknown	6,006	2911	24,03	34989	5,987	06/03/15 06:45
87	PR01_EXAMPLE_AAC_160_A1.lcd	Unknown	6,009	3252	58,97	33312	5,986	06/03/15 06:31
88	PR01_EXAMPLE_AAC_163_A1.lcd	Unknown	6,014	2398	26,94	31046	5,995	05/03/15 22:21
89	PR01_EXAMPLE_AAC_164_A1.lcd	Unknown	6,01	2146	22,74	31081	5,987	05/03/15 23:33
90	PR01_EXAMPLE_AAC_165_A1.lcd	Unknown	6,013	25645	98,91	29314	5,988	06/03/15 00:59
91	PR01_EXAMPLE_AAC_166_A1.lcd	Unknown	6,008	3724	15,02	30626	5,986	06/03/15 05:33
92	PR01_EXAMPLE_AAC_167_A1.lcd	Unknown	6,01	1128	12,86	28974	5,986	06/03/15 11:18
93	PR01_EXAMPLE_AAC_169_A1.lcd	Unknown	6,012	4614	64,41	31555	5,99	06/03/15 03:23
94	PR01_EXAMPLE_AAC_173_A1.lcd	Unknown	6,016	2404	24,05	33672	5,992	05/03/15 20:11
95	PR01_EXAMPLE_AAC_174_A1.lcd	Unknown	6,004	3040	21,71	39259	5,985	06/03/15 03:52
96	PR01_EXAMPLE_AAC_176_A1.lcd	Unknown	5,99	2059	24,53	33158	5,982	06/03/15 13:28
97	PR01_EXAMPLE_AAC_179_A1.lcd	Unknown	6,013	4933	29,48	26976	5,994	06/03/15 01:13
98	PR01_EXAMPLE_AAC_179_B1.lcd	Unknown	5,996	8164	26,47	40690	5,975	06/03/15 11:33
99	PR01_EXAMPLE_AAC_182_A1.lcd	Unknown	6,008	2294	8,42	33813	5,983	06/03/15 10:21
100	PR01_EXAMPLE_AAC_183_A1.lcd	Unknown	6,014	3187	24,73	29232	5,993	05/03/15 21:37
101	PR01_EXAMPLE_AAC_187_A1.lcd	Unknown	6,01	2163	23,16	30618	5,988	06/03/15 01:28
102	PR01_EXAMPLE_AAC_193_A1.lcd	Unknown	6,003	3238	47,77	27172	5,985	06/03/15 04:50
103	PR01_EXAMPLE_AAC_193_B1.lcd	Unknown	6,006	4172	49,05	32450	5,984	06/03/15 07:14
104	PR01_EXAMPLE_AAC_194_A1.lcd	Unknown	6,015	2235	8,09	33902	5,992	05/03/15 20:40
105	PR01_EXAMPLE_AAC_196_A1.lcd	Unknown	6,024	2032	27,49	26737	5,998	05/03/15 20:25
106	PR01_EXAMPLE_AAC_197_A1.lcd	Unknown	6,019	3768	51,68	30274	5,996	05/03/15 22:49
107	PR01_EXAMPLE_AAC_198_A1.lcd	Unknown	6,009	1899	26,89	33231	5,986	06/03/15 08:40
								
ID#	41							
Name	CUDA							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
1	PR01_EXAMPLE_AAC_0001BLANK_A1.lcd	Unknown	6,411	7751592	200,43	-----	-----	05/03/15 17:03
2	PR01_EXAMPLE_AAC_0001BLANK_A2.lcd	Unknown	6,412	6457424	164,77	-----	-----	05/03/15 19:28
3	PR01_EXAMPLE_AAC_0001BLANK_B1.lcd	Unknown	6,395	4136386	152,98	-----	-----	06/03/15 15:37
4	PR01_EXAMPLE_AAC_0001BLANK_B2.lcd	Unknown	6,408	3790176	116,78	-----	-----	06/03/15 18:01
5	PR01_EXAMPLE_AAC_0001CAL0_A1.lcd	Unknown	6,409	7070077	137,12	32814	5,991	05/03/15 17:32
6	PR01_EXAMPLE_AAC_0001CAL0_A2.lcd	Unknown	6,402	5104590	102,9	33496	5,986	06/03/15 16:06
7	PR01_EXAMPLE_AAC_0001CAL1_A1.lcd	Unknown	6,408	6097185	111	27750	5,993	05/03/15 17:47
8	PR01_EXAMPLE_AAC_0001CAL1_A2.lcd	Unknown	6,4	5138187	102,86	28303	5,985	06/03/15 16:21
9	PR01_EXAMPLE_AAC_0001CAL2_A1.lcd	Unknown	6,41	7821050	152,61	24448	5,996	05/03/15 18:01
10	PR01_EXAMPLE_AAC_0001CAL2_A2.lcd	Unknown	6,409	5627530	133,54	26082	5,986	06/03/15 16:35
11	PR01_EXAMPLE_AAC_0001CAL3_A1.lcd	Unknown	6,41	7939871	151,03	23563	5,995	05/03/15 18:15
12	PR01_EXAMPLE_AAC_0001CAL3_A2.lcd	Unknown	6,392	6673246	166,66	23828	5,979	06/03/15 16:50
13	PR01_EXAMPLE_AAC_0001CAL4_A1.lcd	Unknown	6,41	7335285	137,3	30669	5,992	05/03/15 18:30
14	PR01_EXAMPLE_AAC_0001CAL4_A2.lcd	Unknown	6,4	5141919	112,76	32320	5,984	06/03/15 17:04
15	PR01_EXAMPLE_AAC_0001CAL5_A1.lcd	Unknown	6,411	8457014	157,68	31835	5,994	05/03/15 18:44
16	PR01_EXAMPLE_AAC_0001CAL5_A2.lcd	Unknown	6,391	7452083	181,52	34554	5,982	06/03/15 17:18
17	PR01_EXAMPLE_AAC_0001CAL6_A1.lcd	Unknown	6,411	9173367	195,74	34301	5,995	05/03/15 18:59
18	PR01_EXAMPLE_AAC_0001CAL6_A2.lcd	Unknown	6,389	7860578	222,81	35187	5,976	06/03/15 17:33
19	PR01_EXAMPLE_AAC_0001QC_A1.lcd	Unknown	7,371	433623	72,02	29824	5,995	05/03/15 16:49
20	PR01_EXAMPLE_AAC_0001QC_A2.lcd	Unknown	6,411	10590071	193,02	28390	5,995	05/03/15 17:18
21	PR01_EXAMPLE_AAC_0001QC_B1.lcd	Unknown	6,409	6613702	131,14	30929	5,993	05/03/15 19:13
22	PR01_EXAMPLE_AAC_0001QC_B2.lcd	Unknown	6,409	6501437	136,33	29176	5,991	05/03/15 19:42
23	PR01_EXAMPLE_AAC_0001QC_C1.lcd	Unknown	6,408	6074479	124,85	28707	5,991	05/03/15 22:06
24	PR01_EXAMPLE_AAC_0001QC_C2.lcd	Unknown	6,408	5585185	113,01	26830	5,992	06/03/15 00:30
25	PR01_EXAMPLE_AAC_0001QC_D1.lcd	Unknown	6,4	5322958	102,36	26711	5,99	06/03/15 02:54
26	PR01_EXAMPLE_AAC_0001QC_D2.lcd	Unknown	6,405	5405931	116,41	27827	5,99	06/03/15 05:18
27	PR01_EXAMPLE_AAC_0001QC_E1.lcd	Unknown	6,407	5496689	113,12	37929	5,986	06/03/15 07:57
28	PR01_EXAMPLE_AAC_0001QC_E2.lcd	Unknown	6,392	6648476	140,46	37804	5,983	06/03/15 10:35
29	PR01_EXAMPLE_AAC_0001QC_F1.lcd	Unknown	6,391	7431347	169,15	37205	5,98	06/03/15 13:13
30	PR01_EXAMPLE_AAC_0001QC_G1.lcd	Unknown	6,402	5153706	142,53	31264	5,985	06/03/15 15:23
31	PR01_EXAMPLE_AAC_0001QC_G2.lcd	Unknown	6,406	5188053	112,67	31896	5,986	06/03/15 15:52
32	PR01_EXAMPLE_AAC_0001QC_H1.lcd	Unknown	6,39	8303869	203,83	31372	5,979	06/03/15 17:47
33	PR01_EXAMPLE_AAC_0001QC_H2.lcd	Unknown	6,392	7223201	1089,11	33085	5,981	06/03/15 18:16
34	PR01_EXAMPLE_AAC_003_A1.lcd	Unknown	6,39	8790918	204,25	36143	5,974	06/03/15 14:11
35	PR01_EXAMPLE_AAC_007_A1.lcd	Unknown	6,41	7661250	175,82	32027	5,99	06/03/15 00:01
36	PR01_EXAMPLE_AAC_013_A1.lcd	Unknown	6,41	6874388	140,3	29901	5,995	05/03/15 23:47
37	PR01_EXAMPLE_AAC_015_A1.lcd	Unknown	6,406	5438755	111,71	34228	5,987	06/03/15 06:16
38	PR01_EXAMPLE_AAC_016_A1.lcd	Unknown	6,408	5543599	111,01	32203	5,991	06/03/15 02:11
39	PR01_EXAMPLE_AAC_018_A1.lcd	Unknown	6,395	5857719	139,81	31815	5,985	06/03/15 08:26
40	PR01_EXAMPLE_AAC_019_A1.lcd	Unknown	6,395	5841584	116,97	34387	5,982	06/03/15 08:54
41	PR01_EXAMPLE_AAC_031_A1.lcd	Unknown	6,398	5501278	100,59	34153	5,985	06/03/15 10:50
42	PR01_EXAMPLE_AAC_032_A1.lcd	Unknown	6,41	8028091	167,88	35476	5,992	05/03/15 22:35
43	PR01_EXAMPLE_AAC_038_A1.lcd	Unknown	6,391	7869180	158,93	36889	5,98	06/03/15 12:02
44	PR01_EXAMPLE_AAC_042_A1.lcd	Unknown	6,408	5747982	124,97	29611	5,994	06/03/15 07:28
45	PR01_EXAMPLE_AAC_046_A1.lcd	Unknown	6,409	6263670	130,89	41867	5,985	06/03/15 09:09
46	PR01_EXAMPLE_AAC_052_A1.lcd	Unknown	6,394	6245738	122,15	30580	5,982	06/03/15 14:26
47	PR01_EXAMPLE_AAC_057_A1.lcd	Unknown	6,407	5887924	161,6	27461	5,99	06/03/15 04:35
48	PR01_EXAMPLE_AAC_059_A1.lcd	Unknown	6,4	5267172	114,03	34028	5,983	06/03/15 11:47
49	PR01_EXAMPLE_AAC_070_A1.lcd	Unknown	6,406	5670530	117,47	39267	5,989	06/03/15 07:42
50	PR01_EXAMPLE_AAC_071_A1.lcd	Unknown	6,406	5508657	98,63	34494	5,988	05/03/15 21:23
51	PR01_EXAMPLE_AAC_071_B1.lcd	Unknown	6,397	5376756	109,8	31348	5,981	06/03/15 15:09
52	PR01_EXAMPLE_AAC_073_A1.lcd	Unknown	6,402	5449451	88,16	34611	5,986	05/03/15 23:04
53	PR01_EXAMPLE_AAC_076_A1.lcd	Unknown	6,39	8507827	189,32	31112	5,98	06/03/15 14:40
54	PR01_EXAMPLE_AAC_077_A1.lcd	Unknown	6,404	4756231	97,38	44300	5,986	06/03/15 12:16
55	PR01_EXAMPLE_AAC_078_A1.lcd	Unknown	6,395	6031399	118,73	26130	5,987	06/03/15 04:07
56	PR01_EXAMPLE_AAC_081_A1.lcd	Unknown	6,405	5075601	106,59	32009	5,985	06/03/15 14:54
57	PR01_EXAMPLE_AAC_082_A1.lcd	Unknown	6,393	6531360	126,69	33219	5,987	06/03/15 01:42
58	PR01_EXAMPLE_AAC_083_A1.lcd	Unknown	6,402	5596583	98,97	32696	5,99	05/03/15 21:09
59	PR01_EXAMPLE_AAC_085_A1.lcd	Unknown	6,408	5968598	117,29	36751	5,988	06/03/15 01:57
60	PR01_EXAMPLE_AAC_088_A1.lcd	Unknown	6,397	5531979	111,16	28381	5,987	06/03/15 05:47
61	PR01_EXAMPLE_AAC_090_A1.lcd	Unknown	6,401	5418514	105,47	29731	5,985	06/03/15 02:25
62	PR01_EXAMPLE_AAC_091_A1.lcd	Unknown	6,408	5992016	139,61	32522	5,991	05/03/15 21:52
63	PR01_EXAMPLE_AAC_092_A1.lcd	Unknown	6,403	5092792	111,58	31432	5,987	06/03/15 12:45
