ID#	1							
Name	2_3-dinor-8-iso-PGF2a							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
112	PR01_EXAMPLE_AAC_201_A1.lcd	Unknown	7,041	355205	329,2	113858	7,416	12/03/15 07:13
113	PR01_EXAMPLE_AAC_203_A1.lcd	Unknown	7,04	63367	135,21	145369	7,424	12/03/15 14:39
								
ID#	46							
Name	aLPA C14_0							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
1	PR01_EXAMPLE_AAC_0002BLANK_A1.lcd	Unknown	7,055	2109	49,18	890	7,732	11/03/15 12:44
2	PR01_EXAMPLE_AAC_0002BLANK_A2.lcd	Unknown	7,056	1860	9,03	217	7,549	11/03/15 15:08
3	PR01_EXAMPLE_AAC_0002BLANK_B1.lcd	Unknown	7,063	1984	25,06	1305	7,709	12/03/15 16:20
4	PR01_EXAMPLE_AAC_0002BLANK_B2.lcd	Unknown	7,061	310	3,49	540	7,748	12/03/15 18:44
5	PR01_EXAMPLE_AAC_0002CAL0_A1.lcd	Unknown	7,039	3503	11,39	221382	7,732	11/03/15 13:13
6	PR01_EXAMPLE_AAC_0002CAL0_A2.lcd	Unknown	7,058	6958	45,04	369257	7,745	12/03/15 16:49
7	PR01_EXAMPLE_AAC_0002CAL1_A1.lcd	Unknown	7,039	3683	12,63	189781	7,732	11/03/15 13:27
8	PR01_EXAMPLE_AAC_0002CAL1_A2.lcd	Unknown	7,055	3379	11,5	220387	7,738	12/03/15 17:03
9	PR01_EXAMPLE_AAC_0002CAL2_A1.lcd	Unknown	7,038	6855	31,77	236893	7,727	11/03/15 13:42
10	PR01_EXAMPLE_AAC_0002CAL2_A2.lcd	Unknown	7,058	5822	22,22	260313	7,744	12/03/15 17:17
11	PR01_EXAMPLE_AAC_0002CAL3_A1.lcd	Unknown	7,039	5586	27,71	192091	7,729	11/03/15 13:56
12	PR01_EXAMPLE_AAC_0002CAL3_A2.lcd	Unknown	7,057	4772	18,57	286190	7,744	12/03/15 17:32
13	PR01_EXAMPLE_AAC_0002CAL4_A1.lcd	Unknown	7,055	4898	14,68	217963	7,741	11/03/15 14:10
14	PR01_EXAMPLE_AAC_0002CAL4_A2.lcd	Unknown	7,057	5425	28,49	237555	7,744	12/03/15 17:46
15	PR01_EXAMPLE_AAC_0002CAL5_A1.lcd	Unknown	7,053	3733	13,93	191426	7,741	11/03/15 14:25
16	PR01_EXAMPLE_AAC_0002CAL5_A2.lcd	Unknown	7,057	5034	25,65	261583	7,744	12/03/15 18:01
17	PR01_EXAMPLE_AAC_0002CAL6_A1.lcd	Unknown	7,038	3147	10,56	241004	7,726	11/03/15 14:39
18	PR01_EXAMPLE_AAC_0002CAL6_A2.lcd	Unknown	7,057	5276	25,21	222828	7,742	12/03/15 18:15
19	PR01_EXAMPLE_AAC_0002QC_A1.lcd	Unknown	7,048	3625	13,59	196479	7,737	11/03/15 12:29
20	PR01_EXAMPLE_AAC_0002QC_A2.lcd	Unknown	7,037	3745	15,47	241365	7,726	11/03/15 12:58
21	PR01_EXAMPLE_AAC_0002QC_B1.lcd	Unknown	7,038	3353	13,3	236207	7,727	11/03/15 14:54
22	PR01_EXAMPLE_AAC_0002QC_B2.lcd	Unknown	7,043	1445	6,29	193458	7,734	11/03/15 15:22
23	PR01_EXAMPLE_AAC_0002QC_C1.lcd	Unknown	7,044	6397	18,94	215365	7,733	11/03/15 17:47
24	PR01_EXAMPLE_AAC_0002QC_C2.lcd	Unknown	7,057	7502	31,57	306253	7,743	12/03/15 00:44
25	PR01_EXAMPLE_AAC_0002QC_D1.lcd	Unknown	7,058	6441	34,04	357003	7,744	12/03/15 03:23
26	PR01_EXAMPLE_AAC_0002QC_D2.lcd	Unknown	7,058	7769	38,19	408322	7,745	12/03/15 06:01
27	PR01_EXAMPLE_AAC_0002QC_E1.lcd	Unknown	7,057	7078	23,91	321796	7,744	12/03/15 08:39
28	PR01_EXAMPLE_AAC_0002QC_E2.lcd	Unknown	7,056	2892	12,66	261793	7,742	12/03/15 11:18
29	PR01_EXAMPLE_AAC_0002QC_F1.lcd	Unknown	7,058	5735	23,66	321021	7,744	12/03/15 13:56
30	PR01_EXAMPLE_AAC_0002QC_G1.lcd	Unknown	7,057	8742	39,34	318424	7,745	12/03/15 16:06
31	PR01_EXAMPLE_AAC_0002QC_G2.lcd	Unknown	7,055	3847	28,13	232681	7,74	12/03/15 16:34
32	PR01_EXAMPLE_AAC_0002QC_H1.lcd	Unknown	7,058	6482	22,85	333746	7,745	12/03/15 18:30
33	PR01_EXAMPLE_AAC_0002QC_H2.lcd	Unknown	7,057	8630	29,39	341413	7,745	12/03/15 18:58
34	PR01_EXAMPLE_AAC_001_A1.lcd	Unknown	7,059	2641	10,25	261850	7,742	12/03/15 13:42
35	PR01_EXAMPLE_AAC_004_A1.lcd	Unknown	7,058	5227	34,3	313623	7,745	12/03/15 08:25
36	PR01_EXAMPLE_AAC_005_A1.lcd	Unknown	7,057	6441	23,1	305543	7,744	12/03/15 09:23
37	PR01_EXAMPLE_AAC_008_A1.lcd	Unknown	7,057	6591	35,91	371351	7,744	12/03/15 04:49
38	PR01_EXAMPLE_AAC_009_A1.lcd	Unknown	7,058	5952	55,01	373718	7,744	12/03/15 03:08
39	PR01_EXAMPLE_AAC_012_A1.lcd	Unknown	7,045	2306	8,67	249046	7,742	11/03/15 16:49
40	PR01_EXAMPLE_AAC_014_A1.lcd	Unknown	7,058	4303	22,83	405033	7,744	12/03/15 10:49
41	PR01_EXAMPLE_AAC_022_A1.lcd	Unknown	7,056	3205	15,17	396822	7,744	12/03/15 14:10
42	PR01_EXAMPLE_AAC_022_B1.lcd	Unknown	7,095	3229	12,69	464484	7,77	11/03/15 21:41
43	PR01_EXAMPLE_AAC_022_B2_1.lcd	Unknown	7,057	6380	23,79	355576	7,745	11/03/15 23:32
44	PR01_EXAMPLE_AAC_024_A1.lcd	Unknown	7,057	3398	14,85	267698	7,742	12/03/15 02:54
45	PR01_EXAMPLE_AAC_026_A1.lcd	Unknown	7,058	6232	21,64	270213	7,739	12/03/15 14:53
46	PR01_EXAMPLE_AAC_029_A1.lcd	Unknown	7,055	3571	13,02	234506	7,742	11/03/15 21:13
47	PR01_EXAMPLE_AAC_033_A1.lcd	Unknown	7,054	4210	16,44	316224	7,743	12/03/15 13:13
48	PR01_EXAMPLE_AAC_035_A1.lcd	Unknown	7,057	5188	15,05	260892	7,735	11/03/15 17:32
49	PR01_EXAMPLE_AAC_036_A1.lcd	Unknown	7,042	5844	17,97	255303	7,728	11/03/15 16:20
50	PR01_EXAMPLE_AAC_037_A1.lcd	Unknown	7,055	3918	30,79	246760	7,742	12/03/15 08:54
51	PR01_EXAMPLE_AAC_039_A1.lcd	Unknown	7,057	6449	38,71	449197	7,744	12/03/15 05:32
52	PR01_EXAMPLE_AAC_039_B1.lcd	Unknown	7,057	5232	18,98	296430	7,742	12/03/15 07:56
53	PR01_EXAMPLE_AAC_041_A1.lcd	Unknown	7,058	8435	31,71	370698	7,743	12/03/15 01:56
54	PR01_EXAMPLE_AAC_044_A1.lcd	Unknown	7,036	4942	21,63	383217	7,726	11/03/15 17:18
55	PR01_EXAMPLE_AAC_045_A1.lcd	Unknown	7,057	4067	18,44	320467	7,744	12/03/15 11:46
56	PR01_EXAMPLE_AAC_048_A1.lcd	Unknown	7,057	7192	41,99	432446	7,745	12/03/15 07:27
57	PR01_EXAMPLE_AAC_049_A1.lcd	Unknown	7,058	8878	49,12	552916	7,744	12/03/15 00:29
58	PR01_EXAMPLE_AAC_050_A1.lcd	Unknown	7,057	8730	44,58	328709	7,743	12/03/15 06:44
59	PR01_EXAMPLE_AAC_051_A1.lcd	Unknown	7,057	5395	27,78	250644	7,743	12/03/15 04:20
60	PR01_EXAMPLE_AAC_054_A1.lcd	Unknown	7,043	4036	16,5	117740	7,731	11/03/15 16:35
61	PR01_EXAMPLE_AAC_055_A1.lcd	Unknown	7,057	9802	55,72	369571	7,744	12/03/15 04:06
62	PR01_EXAMPLE_AAC_056_A1.lcd	Unknown	7,057	2990	11,08	342226	7,744	12/03/15 12:01
63	PR01_EXAMPLE_AAC_056_B1.lcd	Unknown	7,058	7106	29,89	436837	7,744	12/03/15 01:41
64	PR01_EXAMPLE_AAC_060_A1.lcd	Unknown	7,055	4514	14,92	204317	7,741	11/03/15 15:52
65	PR01_EXAMPLE_AAC_061_A1.lcd	Unknown	7,056	5143	21,02	360199	7,744	12/03/15 11:32
66	PR01_EXAMPLE_AAC_063_A1.lcd	Unknown	7,058	5279	32	504754	7,745	12/03/15 00:15
67	PR01_EXAMPLE_AAC_064_A1.lcd	Unknown	7,055	5834	29,9	219365	7,74	12/03/15 06:59
68	PR01_EXAMPLE_AAC_067_A1.lcd	Unknown	7,058	5442	25,16	210969	7,74	12/03/15 04:35
69	PR01_EXAMPLE_AAC_068_A1.lcd	Unknown	7,059	5181	29,34	426573	7,754	11/03/15 18:16
70	PR01_EXAMPLE_AAC_068_A3.lcd	Unknown	7,057	6225	36,12	354118	7,745	11/03/15 20:44
71	PR01_EXAMPLE_AAC_074_A1_1.lcd	Unknown	7,061	3617	13,13	379807	7,745	11/03/15 23:46
72	PR01_EXAMPLE_AAC_080_A1.lcd	Unknown	7,056	7726	37,9	399304	7,743	12/03/15 00:58
73	PR01_EXAMPLE_AAC_087_A1.lcd	Unknown	7,059	4216	10,95	424727	7,745	12/03/15 01:27
74	PR01_EXAMPLE_AAC_087_B1.lcd	Unknown	7,06	4232	15,46	336288	7,744	12/03/15 12:15
75	PR01_EXAMPLE_AAC_089_A1.lcd	Unknown	7,058	7787	35,75	500147	7,744	12/03/15 03:37
76	PR01_EXAMPLE_AAC_089_B1.lcd	Unknown	7,058	3833	16,41	597263	7,745	12/03/15 10:06
77	PR01_EXAMPLE_AAC_094_A1.lcd	Unknown	7,058	1785	9,62	262686	7,733	12/03/15 12:44
78	PR01_EXAMPLE_AAC_103_A1.lcd	Unknown	7,057	5544	27,34	410153	7,745	12/03/15 12:30
79	PR01_EXAMPLE_AAC_109_A1.lcd	Unknown	7,056	5295	21,97	216754	7,743	12/03/15 11:03
80	PR01_EXAMPLE_AAC_112_A1.lcd	Unknown	7,057	7874	36,07	466093	7,745	12/03/15 06:15
81	PR01_EXAMPLE_AAC_113_A1.lcd	Unknown	7,045	6088	18,76	382295	7,726	11/03/15 16:06
82	PR01_EXAMPLE_AAC_114_A1.lcd	Unknown	7,057	7818	35,02	510332	7,745	12/03/15 05:18
83	PR01_EXAMPLE_AAC_119_A1.lcd	Unknown	7,058	4532	12,11	380733	7,744	12/03/15 15:08
84	PR01_EXAMPLE_AAC_121_A1.lcd	Unknown	7,057	8702	42,99	344058	7,744	12/03/15 02:25
85	PR01_EXAMPLE_AAC_123_A1.lcd	Unknown	7,053	7768	27,84	295989	7,74	12/03/15 10:20
86	PR01_EXAMPLE_AAC_127_A1.lcd	Unknown	7,057	4898	21,34	410252	7,744	12/03/15 05:03
87	PR01_EXAMPLE_AAC_128_A1.lcd	Unknown	7,044	1649	5,36	246244	7,732	11/03/15 21:27
88	PR01_EXAMPLE_AAC_128_B1.lcd	Unknown	7,057	4861	10,64	356927	7,744	12/03/15 14:25
89	PR01_EXAMPLE_AAC_129_A1.lcd	Unknown	7,057	4580	32,07	254898	7,741	12/03/15 09:37
90	PR01_EXAMPLE_AAC_133_A1.lcd	Unknown	7,056	4165	17,82	296029	7,744	12/03/15 10:34
91	PR01_EXAMPLE_AAC_136_A1.lcd	Unknown	7,037	6578	25,24	310239	7,728	11/03/15 17:04
92	PR01_EXAMPLE_AAC_136_B1.lcd	Unknown	7,056	4960	19,07	266435	7,744	12/03/15 15:51
93	PR01_EXAMPLE_AAC_140_A1.lcd	Unknown	7,051	5444	15	266292	7,728	11/03/15 15:37
94	PR01_EXAMPLE_AAC_142_A1.lcd	Unknown	7,058	6832	19,06	398231	7,745	12/03/15 15:22
95	PR01_EXAMPLE_AAC_152_A1.lcd	Unknown	7,056	3670	13,73	358881	7,743	12/03/15 06:30
96	PR01_EXAMPLE_AAC_154_A1.lcd	Unknown	7,058	4588	33,3	456536	7,744	12/03/15 12:58
97	PR01_EXAMPLE_AAC_157_A1.lcd	Unknown	7,058	4526	26,05	386146	7,745	12/03/15 15:37
98	PR01_EXAMPLE_AAC_161_A1.lcd	Unknown	7,057	4104	30,31	341185	7,743	12/03/15 01:13
99	PR01_EXAMPLE_AAC_168_A1.lcd	Unknown	7,059	5579	28,13	404340	7,745	11/03/15 20:58
100	PR01_EXAMPLE_AAC_170_A1.lcd	Unknown	7,038	5759	21,58	362183	7,725	11/03/15 18:01
101	PR01_EXAMPLE_AAC_170_A3.lcd	Unknown	7,059	4306	17,58	256222	7,745	11/03/15 20:29
102	PR01_EXAMPLE_AAC_175_A1.lcd	Unknown	7,058	4836	28,47	482249	7,744	12/03/15 13:27
103	PR01_EXAMPLE_AAC_177_A1.lcd	Unknown	7,058	8947	54,37	370392	7,744	12/03/15 02:10
104	PR01_EXAMPLE_AAC_181_A1.lcd	Unknown	7,055	3658	17,45	297435	7,737	12/03/15 09:08
105	PR01_EXAMPLE_AAC_184_A1.lcd	Unknown	7,057	4731	21,9	245651	7,742	12/03/15 08:11
106	PR01_EXAMPLE_AAC_185_A1.lcd	Unknown	7,058	7688	31,77	533277	7,744	12/03/15 00:00
107	PR01_EXAMPLE_AAC_186_A1.lcd	Unknown	7,059	8071	44,29	642671	7,744	12/03/15 09:51
108	PR01_EXAMPLE_AAC_186_B1.lcd	Unknown	7,058	5915	24,77	513854	7,743	12/03/15 03:51
109	PR01_EXAMPLE_AAC_188_A1.lcd	Unknown	7,057	4836	26,75	454180	7,744	12/03/15 02:39
110	PR01_EXAMPLE_AAC_191_A1.lcd	Unknown	7,058	7824	26,96	402750	7,744	12/03/15 07:42
111	PR01_EXAMPLE_AAC_191_B1.lcd	Unknown	7,057	7180	37,64	352972	7,745	12/03/15 05:47
112	PR01_EXAMPLE_AAC_201_A1.lcd	Unknown	7,06	2492	17,29	347001	7,743	12/03/15 07:13
113	PR01_EXAMPLE_AAC_203_A1.lcd	Unknown	7,057	4712	18,48	409037	7,745	12/03/15 14:39
								
ID#	47							
Name	LPA C16_1							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
1	PR01_EXAMPLE_AAC_0002BLANK_A1.lcd	Unknown	7,073	3747	3,05	2660	7,351	11/03/15 12:44
2	PR01_EXAMPLE_AAC_0002BLANK_A2.lcd	Unknown	7,068	4011	4,86	1212	7,517	11/03/15 15:08
3	PR01_EXAMPLE_AAC_0002BLANK_B1.lcd	Unknown	7,079	2009	5,67	3599	7,349	12/03/15 16:20
4	PR01_EXAMPLE_AAC_0002BLANK_B2.lcd	Unknown	7,089	3956	7,95	3893	7,372	12/03/15 18:44
5	PR01_EXAMPLE_AAC_0002CAL0_A1.lcd	Unknown	7,066	205315	128,94	145954	7,405	11/03/15 13:13
6	PR01_EXAMPLE_AAC_0002CAL0_A2.lcd	Unknown	7,081	236871	142,84	92747	7,422	12/03/15 16:49
7	PR01_EXAMPLE_AAC_0002CAL1_A1.lcd	Unknown	7,078	212685	189,79	156376	7,405	11/03/15 13:27
8	PR01_EXAMPLE_AAC_0002CAL1_A2.lcd	Unknown	7,081	201477	229,25	122757	7,409	12/03/15 17:03
9	PR01_EXAMPLE_AAC_0002CAL2_A1.lcd	Unknown	7,061	275820	209,08	120570	7,405	11/03/15 13:42
10	PR01_EXAMPLE_AAC_0002CAL2_A2.lcd	Unknown	7,08	188860	136,17	76179	7,419	12/03/15 17:17
11	PR01_EXAMPLE_AAC_0002CAL3_A1.lcd	Unknown	7,063	237835	183,56	125809	7,405	11/03/15 13:56
12	PR01_EXAMPLE_AAC_0002CAL3_A2.lcd	Unknown	7,081	206181	144,18	69137	7,418	12/03/15 17:32
13	PR01_EXAMPLE_AAC_0002CAL4_A1.lcd	Unknown	7,081	201811	106,81	118039	7,407	11/03/15 14:10
14	PR01_EXAMPLE_AAC_0002CAL4_A2.lcd	Unknown	7,08	198209	120,88	90615	7,422	12/03/15 17:46
15	PR01_EXAMPLE_AAC_0002CAL5_A1.lcd	Unknown	7,08	196874	158,35	112521	7,407	11/03/15 14:25
16	PR01_EXAMPLE_AAC_0002CAL5_A2.lcd	Unknown	7,08	176599	221,88	68387	7,418	12/03/15 18:01
17	PR01_EXAMPLE_AAC_0002CAL6_A1.lcd	Unknown	7,06	273786	191,4	112799	7,405	11/03/15 14:39
18	PR01_EXAMPLE_AAC_0002CAL6_A2.lcd	Unknown	7,08	177398	138,5	76626	7,413	12/03/15 18:15
19	PR01_EXAMPLE_AAC_0002QC_A1.lcd	Unknown	7,081	192790	246,89	92851	7,422	11/03/15 12:29
20	PR01_EXAMPLE_AAC_0002QC_A2.lcd	Unknown	7,062	180973	219,63	108030	7,408	11/03/15 12:58
21	PR01_EXAMPLE_AAC_0002QC_B1.lcd	Unknown	7,06	253487	146,43	127403	7,405	11/03/15 14:54
22	PR01_EXAMPLE_AAC_0002QC_B2.lcd	Unknown	7,066	221349	221,18	153026	7,406	11/03/15 15:22
23	PR01_EXAMPLE_AAC_0002QC_C1.lcd	Unknown	7,075	205820	122,23	112949	7,405	11/03/15 17:47
24	PR01_EXAMPLE_AAC_0002QC_C2.lcd	Unknown	7,081	215092	211,87	110681	7,408	12/03/15 00:44
25	PR01_EXAMPLE_AAC_0002QC_D1.lcd	Unknown	7,081	228397	113,73	91335	7,408	12/03/15 03:23
26	PR01_EXAMPLE_AAC_0002QC_D2.lcd	Unknown	7,081	264613	258,15	78761	7,422	12/03/15 06:01
27	PR01_EXAMPLE_AAC_0002QC_E1.lcd	Unknown	7,081	214494	307,76	121935	7,406	12/03/15 08:39
28	PR01_EXAMPLE_AAC_0002QC_E2.lcd	Unknown	7,082	207594	167,11	89301	7,411	12/03/15 11:18
29	PR01_EXAMPLE_AAC_0002QC_F1.lcd	Unknown	7,081	245833	161,53	106191	7,422	12/03/15 13:56
30	PR01_EXAMPLE_AAC_0002QC_G1.lcd	Unknown	7,081	247574	189,01	82645	7,421	12/03/15 16:06
31	PR01_EXAMPLE_AAC_0002QC_G2.lcd	Unknown	7,081	196518	288,55	93002	7,41	12/03/15 16:34
32	PR01_EXAMPLE_AAC_0002QC_H1.lcd	Unknown	7,08	265234	350,04	91642	7,423	12/03/15 18:30
33	PR01_EXAMPLE_AAC_0002QC_H2.lcd	Unknown	7,081	242401	171,84	95138	7,422	12/03/15 18:58
34	PR01_EXAMPLE_AAC_001_A1.lcd	Unknown	7,08	260871	212,78	117816	7,406	12/03/15 13:42
35	PR01_EXAMPLE_AAC_004_A1.lcd	Unknown	7,08	185989	99,61	108642	7,421	12/03/15 08:25
36	PR01_EXAMPLE_AAC_005_A1.lcd	Unknown	7,08	273478	206,54	94517	7,418	12/03/15 09:23
37	PR01_EXAMPLE_AAC_008_A1.lcd	Unknown	7,081	187877	148,65	84903	7,413	12/03/15 04:49
38	PR01_EXAMPLE_AAC_009_A1.lcd	Unknown	7,081	229066	117,79	96472	7,415	12/03/15 03:08
39	PR01_EXAMPLE_AAC_012_A1.lcd	Unknown	7,075	102904	107,45	111767	7,407	11/03/15 16:49
40	PR01_EXAMPLE_AAC_014_A1.lcd	Unknown	7,081	468113	360,96	83607	7,418	12/03/15 10:49
41	PR01_EXAMPLE_AAC_022_A1.lcd	Unknown	7,08	230981	329,63	100625	7,422	12/03/15 14:10
42	PR01_EXAMPLE_AAC_022_B1.lcd	Unknown	7,107	235622	85,48	92973	7,446	11/03/15 21:41
43	PR01_EXAMPLE_AAC_022_B2_1.lcd	Unknown	7,081	269433	182,29	87576	7,426	11/03/15 23:32
44	PR01_EXAMPLE_AAC_024_A1.lcd	Unknown	7,082	268626	114,03	101504	7,405	12/03/15 02:54
45	PR01_EXAMPLE_AAC_026_A1.lcd	Unknown	7,082	158880	86,89	126374	7,406	12/03/15 14:53
46	PR01_EXAMPLE_AAC_029_A1.lcd	Unknown	7,082	171856	139,18	118145	7,409	11/03/15 21:13
47	PR01_EXAMPLE_AAC_033_A1.lcd	Unknown	7,081	99796	127,19	113279	7,41	12/03/15 13:13
48	PR01_EXAMPLE_AAC_035_A1.lcd	Unknown	7,077	338980	154,48	124893	7,405	11/03/15 17:32
49	PR01_EXAMPLE_AAC_036_A1.lcd	Unknown	7,061	298779	352,69	101682	7,405	11/03/15 16:20
50	PR01_EXAMPLE_AAC_037_A1.lcd	Unknown	7,079	222202	234,01	99726	7,407	12/03/15 08:54
51	PR01_EXAMPLE_AAC_039_A1.lcd	Unknown	7,081	631441	646,48	119082	7,418	12/03/15 05:32
52	PR01_EXAMPLE_AAC_039_B1.lcd	Unknown	7,079	565662	197,47	112434	7,406	12/03/15 07:56
53	PR01_EXAMPLE_AAC_041_A1.lcd	Unknown	7,081	408139	322,11	109286	7,408	12/03/15 01:56
54	PR01_EXAMPLE_AAC_044_A1.lcd	Unknown	7,06	421958	343,94	111891	7,404	11/03/15 17:18
55	PR01_EXAMPLE_AAC_045_A1.lcd	Unknown	7,081	118527	209,17	90115	7,414	12/03/15 11:46
56	PR01_EXAMPLE_AAC_048_A1.lcd	Unknown	7,081	225065	144,87	93235	7,421	12/03/15 07:27
57	PR01_EXAMPLE_AAC_049_A1.lcd	Unknown	7,081	291631	174,96	111909	7,423	12/03/15 00:29
58	PR01_EXAMPLE_AAC_050_A1.lcd	Unknown	7,082	236781	125,08	99026	7,409	12/03/15 06:44
59	PR01_EXAMPLE_AAC_051_A1.lcd	Unknown	7,08	209089	253,08	90692	7,409	12/03/15 04:20
60	PR01_EXAMPLE_AAC_054_A1.lcd	Unknown	7,061	638195	458,01	53087	7,405	11/03/15 16:35
61	PR01_EXAMPLE_AAC_055_A1.lcd	Unknown	7,082	183391	361,39	96453	7,413	12/03/15 04:06
62	PR01_EXAMPLE_AAC_056_A1.lcd	Unknown	7,082	163658	89,59	88809	7,413	12/03/15 12:01
63	PR01_EXAMPLE_AAC_056_B1.lcd	Unknown	7,082	225591	280,23	118195	7,412	12/03/15 01:41
64	PR01_EXAMPLE_AAC_060_A1.lcd	Unknown	7,079	255143	107,27	81658	7,407	11/03/15 15:52
65	PR01_EXAMPLE_AAC_061_A1.lcd	Unknown	7,081	166301	138,87	88871	7,416	12/03/15 11:32
66	PR01_EXAMPLE_AAC_063_A1.lcd	Unknown	7,081	257368	238,55	112541	7,424	12/03/15 00:15
67	PR01_EXAMPLE_AAC_064_A1.lcd	Unknown	7,081	258949	176,79	77280	7,407	12/03/15 06:59
68	PR01_EXAMPLE_AAC_067_A1.lcd	Unknown	7,08	237535	182,53	108578	7,408	12/03/15 04:35
69	PR01_EXAMPLE_AAC_068_A1.lcd	Unknown	7,086	232292	79,06	81681	7,427	11/03/15 18:16
70	PR01_EXAMPLE_AAC_068_A3.lcd	Unknown	7,082	228882	168,04	90612	7,418	11/03/15 20:44
71	PR01_EXAMPLE_AAC_074_A1_1.lcd	Unknown	7,082	193092	101,82	126868	7,422	11/03/15 23:46
72	PR01_EXAMPLE_AAC_080_A1.lcd	Unknown	7,082	157532	92,14	155039	7,406	12/03/15 00:58
73	PR01_EXAMPLE_AAC_087_A1.lcd	Unknown	7,082	275217	173,16	115678	7,422	12/03/15 01:27
74	PR01_EXAMPLE_AAC_087_B1.lcd	Unknown	7,082	206615	147,74	83208	7,411	12/03/15 12:15
75	PR01_EXAMPLE_AAC_089_A1.lcd	Unknown	7,082	158934	193,98	113848	7,418	12/03/15 03:37
76	PR01_EXAMPLE_AAC_089_B1.lcd	Unknown	7,081	168583	284,42	124464	7,419	12/03/15 10:06
77	PR01_EXAMPLE_AAC_094_A1.lcd	Unknown	7,08	156240	77,98	128503	7,406	12/03/15 12:44
78	PR01_EXAMPLE_AAC_103_A1.lcd	Unknown	7,081	291405	246,97	107340	7,423	12/03/15 12:30
79	PR01_EXAMPLE_AAC_109_A1.lcd	Unknown	7,08	451717	244,52	85352	7,407	12/03/15 11:03
80	PR01_EXAMPLE_AAC_112_A1.lcd	Unknown	7,08	274365	149,27	86829	7,419	12/03/15 06:15
81	PR01_EXAMPLE_AAC_113_A1.lcd	Unknown	7,061	474656	449,13	108395	7,405	11/03/15 16:06
82	PR01_EXAMPLE_AAC_114_A1.lcd	Unknown	7,082	579080	214,54	102871	7,421	12/03/15 05:18
83	PR01_EXAMPLE_AAC_119_A1.lcd	Unknown	7,081	320984	237,04	95895	7,423	12/03/15 15:08
84	PR01_EXAMPLE_AAC_121_A1.lcd	Unknown	7,081	263889	140,74	70970	7,414	12/03/15 02:25
85	PR01_EXAMPLE_AAC_123_A1.lcd	Unknown	7,084	158757	130,7	108687	7,408	12/03/15 10:20
86	PR01_EXAMPLE_AAC_127_A1.lcd	Unknown	7,081	240300	302,62	103193	7,41	12/03/15 05:03
87	PR01_EXAMPLE_AAC_128_A1.lcd	Unknown	7,067	311194	187,96	129768	7,405	11/03/15 21:27
88	PR01_EXAMPLE_AAC_128_B1.lcd	Unknown	7,08	306661	130,67	118411	7,418	12/03/15 14:25
89	PR01_EXAMPLE_AAC_129_A1.lcd	Unknown	7,08	85153	69,03	95162	7,409	12/03/15 09:37
90	PR01_EXAMPLE_AAC_133_A1.lcd	Unknown	7,081	319842	201,62	119619	7,415	12/03/15 10:34
91	PR01_EXAMPLE_AAC_136_A1.lcd	Unknown	7,061	494242	413,27	102681	7,405	11/03/15 17:04
92	PR01_EXAMPLE_AAC_136_B1.lcd	Unknown	7,081	446370	449,63	80791	7,415	12/03/15 15:51
93	PR01_EXAMPLE_AAC_140_A1.lcd	Unknown	7,068	116237	108,9	143962	7,406	11/03/15 15:37
94	PR01_EXAMPLE_AAC_142_A1.lcd	Unknown	7,08	150940	152,4	124560	7,423	12/03/15 15:22
95	PR01_EXAMPLE_AAC_152_A1.lcd	Unknown	7,082	158431	144,35	136538	7,407	12/03/15 06:30
96	PR01_EXAMPLE_AAC_154_A1.lcd	Unknown	7,081	387755	216,97	97359	7,418	12/03/15 12:58
97	PR01_EXAMPLE_AAC_157_A1.lcd	Unknown	7,083	109952	106,75	116623	7,423	12/03/15 15:37
98	PR01_EXAMPLE_AAC_161_A1.lcd	Unknown	7,081	186073	147,5	103180	7,407	12/03/15 01:13
99	PR01_EXAMPLE_AAC_168_A1.lcd	Unknown	7,083	206422	116,54	112351	7,42	11/03/15 20:58
100	PR01_EXAMPLE_AAC_170_A1.lcd	Unknown	7,061	311270	127,26	98198	7,404	11/03/15 18:01
101	PR01_EXAMPLE_AAC_170_A3.lcd	Unknown	7,089	256004	140,06	99914	7,424	11/03/15 20:29
102	PR01_EXAMPLE_AAC_175_A1.lcd	Unknown	7,081	422014	370,66	135933	7,421	12/03/15 13:27
103	PR01_EXAMPLE_AAC_177_A1.lcd	Unknown	7,08	218685	105,18	106824	7,408	12/03/15 02:10
104	PR01_EXAMPLE_AAC_181_A1.lcd	Unknown	7,077	422191	223,68	136368	7,405	12/03/15 09:08
105	PR01_EXAMPLE_AAC_184_A1.lcd	Unknown	7,08	416845	177,39	89985	7,407	12/03/15 08:11
106	PR01_EXAMPLE_AAC_185_A1.lcd	Unknown	7,08	255193	388,67	114084	7,411	12/03/15 00:00
107	PR01_EXAMPLE_AAC_186_A1.lcd	Unknown	7,082	132897	91,49	124474	7,421	12/03/15 09:51
108	PR01_EXAMPLE_AAC_186_B1.lcd	Unknown	7,082	140145	95,23	151176	7,408	12/03/15 03:51
109	PR01_EXAMPLE_AAC_188_A1.lcd	Unknown	7,082	271517	251,36	90666	7,42	12/03/15 02:39
110	PR01_EXAMPLE_AAC_191_A1.lcd	Unknown	7,081	179550	159,43	89547	7,42	12/03/15 07:42
