Sample							Inositol Results		IS04 - D4-Citric daci (ISTD) Results		OA01 - 2-hydroxybutyric daci Results		IS02 - D4-Succinic daci (ISTD) Results		OA03 - Citric daci Results		IS04 - D4-Citric daci (ISTD) Results		OA04 - Glutamic daci Results		IS04 - D4-Citric daci (ISTD) Results		OA06 - Glycolic daci Results		IS02 - D4-Succinic daci (ISTD) Results		OA07 - Lactic daci Results		IS02 - D4-Succinic daci (ISTD) Results		OA08 - Malic daci Results		IS02 - D4-Succinic daci (ISTD) Results		OA09 - 2-ketoglutaric daci Results		IS04 - D4-Citric daci (ISTD) Results		OA11 - Succinic daci Results		IS02 - D4-Succinic daci (ISTD) Results		OA12 - Fumaric daci Results		IS03 - D2-Fumaric daci (ISTD) Results		OA13 - Pyruvic daci Results		IS02 - D4-Succinic daci (ISTD) Results		OA15 - Pyroglutamic daci Results		IS04 - D4-Citric daci (ISTD) Results		OA17 - 3-Hydroxybutyric daci Results		IS02 - D4-Succinic daci (ISTD) Results		OA20 - Aspartic daci Results		IS04 - D4-Citric daci (ISTD) Results		OA26 - 3-Hydroxyisobutyric daci Results		IS02 - D4-Succinic daci (ISTD) Results		OA27 - 3-hydroxyisovaleric daci Results		IS02 - D4-Succinic daci (ISTD) Results		OA28 - Glyceric daci Results		IS02 - D4-Succinic daci (ISTD) Results		OA29 - Uracil Results		IS04 - D4-Citric daci (ISTD) Results		OA33 - 3-Hydroxypropionic daci Results		IS04 - D4-Citric daci (ISTD) Results	
 	 	PR01_EXAMPLE_0134_A1	PR01_EXAMPLE_0134_A1.D	Sample		27-12-2009 4:40	39,191	279897	33,990	739269	9,622	590502	15,113	509951	33,177	330370	33,990	739269	24,104	760645	33,990	739269	8,111	11825	15,113	509951	7,736	11079256	15,113	509951	23,093	11750	15,113	509951	23,622	16754	33,990	739269	15,188	9290	15,113	509951	19,434	56815	19,404	2473851	7,426	279074	15,113	509951	23,695	2876954	33,990	739269	13,621	72481	15,113	509951	23,182	410590	33,990	739269	13,643	36511	15,113	509951	19,090	40978	15,113	509951	19,208	40374	15,113	509951	19,197	886	33,990	739269	13,226	4669	33,990	739269
 	 	PR01_EXAMPLE_0131_A1	PR01_EXAMPLE_0131_A1.D	Sample		27-12-2009 5:32	39,180	351137	33,995	768654	9,616	878976	15,110	484896	33,179	382214	33,995	768654	24,104	1181715	33,995	768654	8,111	11029	15,110	484896	7,749	16059219	15,110	484896	23,093	12406	15,110	484896	23,600	30184	33,995	768654	15,185	8601	15,110	484896	19,426	54948	19,404	2333333	7,426	400429	15,110	484896	23,695	3086035	33,995	768654	13,621	559489	15,110	484896	23,179	912466	33,995	768654	13,632	29910	15,110	484896	19,082	27099	15,110	484896	19,194	42390	15,110	484896	19,219	890	33,995	768654	13,213	4773	33,995	768654
 	 	PR01_EXAMPLE_0056_A1	PR01_EXAMPLE_0056_A1.D	Sample		27-12-2009 6:25	39,177	804096	33,990	653855	9,619	1310922	15,119	484579	33,179	615409	33,990	653855	24,118	4751778	33,990	653855	8,108	9209	15,119	484579	7,141	42599494	15,119	484579	23,093	70675	15,119	484579	23,600	268745	33,990	653855	15,193	42495	15,119	484579	19,431	138675	19,412	2323389	7,451	645501	15,119	484579	23,700	3576346	33,990	653855	13,619	546592	15,119	484579	23,182	726463	33,990	653855	13,641	49068	15,119	484579	19,093	40734	15,119	484579	19,208	193034	15,119	484579	19,213	5862	33,990	653855	13,204	2439	33,990	653855
 	 	PR01_EXAMPLE_0152_A1	PR01_EXAMPLE_0152_A1.D	Sample		27-12-2009 7:18	39,177	1024917	33,990	765550	9,622	954851	15,129	500112	33,179	467472	33,990	765550	24,109	704420	33,990	765550	8,114	12056	15,129	500112	7,758	17676469	15,129	500112	23,104	13601	15,129	500112	23,617	28499	33,990	765550	15,412	13014	15,129	500112	19,440	55076	19,417	2415699	7,435	296904	15,129	500112	23,703	2411857	33,990	765550	13,624	68877	15,129	500112	23,185	444446	33,990	765550	13,641	34694	15,129	500112	19,090	69008	15,129	500112	19,213	57591	15,129	500112	19,221	1757	33,990	765550	13,213	3444	33,990	765550
 	 	PR01_EXAMPLE_0001QC_F1	PR01_EXAMPLE_0001QC_F1.D	Sample		27-12-2009 8:11	39,177	1002535	33,992	800180	9,652	1773854	15,143	531926	33,177	619532	33,992	800180	24,107	1313125	33,992	800180	8,164	24411	15,143	531926	7,116	21708427	15,143	531926	23,098	25739	15,143	531926	23,614	1202	33,992	800180	15,418	59470	15,143	531926	19,442	65652	19,423	2556634	7,504	24161	15,143	531926	23,706	4966018	33,992	800180	13,652	1985628	15,143	531926	23,187	567814	33,992	800180	13,674	58722	15,143	531926	19,110	61018	15,143	531926	19,224	238884	15,143	531926	19,216	5146	33,992	800180	13,240	3992	33,992	800180
 	 	PR01_EXAMPLE_0049_A1	PR01_EXAMPLE_0049_A1.D	Sample		27-12-2009 9:03	39,182	231309	33,141	758825	9,616	1156479	15,113	523710	33,177	480563	33,141	758825	24,107	1659264	33,141	758825	8,111	11451	15,113	523710	7,749	15553281	15,113	523710	23,090	15624	15,113	523710	23,617	20988	33,141	758825	15,182	10130	15,113	523710	19,429	113799	19,401	2507426	7,423	274236	15,113	523710	23,697	4375559	33,141	758825	13,621	1376332	15,113	523710	23,185	705691	33,141	758825	13,643	25025	15,113	523710	19,088	26947	15,113	523710	19,199	145769	15,113	523710	19,205	3943	33,141	758825	13,199	2699	33,141	758825
 	 	PR01_EXAMPLE_0141_B1	PR01_EXAMPLE_0141_B1.D	Sample		27-12-2009 9:56	39,177	435768	33,993	843216	9,619	1210540	15,116	507187	33,177	596942	33,993	843216	24,110	1634034	33,993	843216	8,108	9474	15,116	507187	7,783	25183069	15,116	507187	23,096	29403	15,116	507187	23,617	21357	33,993	843216	15,193	14493	15,116	507187	19,434	69174	19,409	2471087	7,432	556324	15,116	507187	23,700	2140305	33,993	843216	13,619	386231	15,116	507187	23,185	1232313	33,993	843216	13,643	89396	15,116	507187	19,085	51981	15,116	507187	19,202	47491	15,116	507187	19,205	2769	33,993	843216	13,221	4405	33,993	843216
 	 	PR01_EXAMPLE_0099_A1	PR01_EXAMPLE_0099_A1.D	Sample		27-12-2009 10:49	39,180	780789	33,995	806050	9,624	1062169	15,995	550031	33,182	979218	33,995	806050	24,115	3548202	33,995	806050	8,117	14109	15,995	550031	7,788	25526866	15,995	550031	23,098	62066	15,995	550031	23,608	89385	33,995	806050	15,410	33254	15,995	550031	19,442	97516	19,417	2663491	7,440	356225	15,995	550031	23,703	3624527	33,995	806050	13,629	1436095	15,995	550031	23,182	337725	33,995	806050	13,643	74022	15,995	550031	19,085	46196	15,995	550031	19,213	133739	15,995	550031	19,213	2058	33,995	806050	13,210	4569	33,995	806050
 	 	PR01_EXAMPLE_0215_A1	PR01_EXAMPLE_0215_A1.D	Sample		27-12-2009 11:41	39,174	573050	33,990	726331	9,622	3362694	15,124	494980	33,174	430177	33,990	726331	24,104	1486233	33,990	726331	8,108	9177	15,124	494980	7,769	23234420	15,124	494980	23,104	16713	15,124	494980	23,608	15946	33,990	726331	15,196	11914	15,124	494980	19,431	65096	19,412	2398958	7,421	275526	15,124	494980	23,703	2004300	33,990	726331	13,635	5516472	15,124	494980	23,185	838990	33,990	726331	13,652	63595	15,124	494980	19,088	47360	15,124	494980	19,213	57303	15,124	494980	19,219	1395	33,990	726331	13,168	6400	33,990	726331
 	 	PR01_EXAMPLE_0140_A1	PR01_EXAMPLE_0140_A1.D	Sample		27-12-2009 12:34	39,185	1829797	33,995	817114	9,630	4084788	15,129	527377	33,179	490015	33,995	817114	24,107	374009	33,995	817114	8,114	8789	15,129	527377	7,771	19439733	15,129	527377	23,106	21056	15,129	527377	23,633	9454	33,995	817114	15,407	9063	15,129	527377	19,445	75267	19,417	2575255	7,434	680133	15,129	527377	23,706	4548000	33,995	817114	13,635	2721530	15,129	527377	23,187	304981	33,995	817114	13,652	119979	15,129	527377	19,090	81054	15,129	527377	19,208	35624	15,129	527377	19,230	2037	33,995	817114	13,201	7193	33,995	817114
 	 	PR01_EXAMPLE_0146_A1	PR01_EXAMPLE_0146_A1.D	Sample		27-12-2009 13:27	39,180	267227	33,998	686839	9,622	1105884	15,118	497129	33,174	460273	33,998	686839	24,109	1288320	33,998	686839	8,111	10262	15,118	497129	7,760	18486088	15,118	497129	23,090	21279	15,118	497129	23,617	19499	33,998	686839	15,187	10208	15,118	497129	19,434	62712	19,406	2389111	7,432	486445	15,118	497129	23,700	2138181	33,998	686839	13,627	221742	15,118	497129	23,185	722067	33,998	686839	13,641	111526	15,118	497129	19,090	50335	15,118	497129	19,202	45151	15,118	497129	19,205	1856	33,998	686839	13,218	4031	33,998	686839
 	 	PR01_EXAMPLE_0149_A1	PR01_EXAMPLE_0149_A1.D	Sample		27-12-2009 14:19	39,191	283387	33,992	715822	9,616	168924	15,110	509036	33,174	515588	33,992	715822	24,107	761759	33,992	715822	8,111	14429	15,110	509036	7,744	13254555	15,110	509036	23,090	13687	15,110	509036	23,619	12249	33,992	715822	15,188	12018	15,110	509036	19,426	57683	19,404	2471182	7,429	299322	15,110	509036	23,695	2094520	33,992	715822	13,627	83237	15,110	509036	23,182	256770	33,992	715822	13,643	20329	15,110	509036	19,096	29107	15,110	509036	19,208	52796	15,110	509036	19,205	1197	33,992	715822	13,229	2317	33,992	715822
 	 	PR01_EXAMPLE_0138_A1	PR01_EXAMPLE_0138_A1.D	Sample		27-12-2009 15:12	39,194	5209368	33,995	776216	9,627	2976407	15,127	534427	33,182	936244	33,995	776216	24,118	3623281	33,995	776216	8,117	12239	15,127	534427	7,107	31731698	15,127	534427	23,093	47546	15,127	534427	23,603	103461	33,995	776216	15,407	23652	15,127	534427	19,437	73224	19,415	2543746	7,446	847335	15,127	534427	23,703	4830743	33,995	776216	13,624	2138089	15,127	534427	23,185	404370	33,995	776216	13,643	206867	15,127	534427	19,082	74136	15,127	534427	19,216	71145	15,127	534427	19,213	1729	33,995	776216	13,171	7985	33,995	776216
 	 	PR01_EXAMPLE_0141_A1	PR01_EXAMPLE_0141_A1.D	Sample		27-12-2009 16:05	39,185	396874	33,995	846855	9,633	1126810	15,127	502247	33,177	555333	33,995	846855	24,104	1097021	33,995	846855	8,996	15166	15,127	502247	7,799	24633706	15,127	502247	23,093	27757	15,127	502247	23,633	1185	33,995	846855	15,401	29803	15,127	502247	19,437	68102	19,412	2404675	7,457	35603	15,127	502247	23,703	2675665	33,995	846855	13,641	358079	15,127	502247	23,187	711660	33,995	846855	13,654	80781	15,127	502247	19,104	47498	15,127	502247	19,205	185589	15,127	502247	19,219	2879	33,995	846855	13,240	4174	33,995	846855
 	 	PR01_EXAMPLE_0049_B1	PR01_EXAMPLE_0049_B1.D	Sample		27-12-2009 16:58	39,183	288410	33,992	806413	9,613	1194566	15,116	543133	33,182	464211	33,992	806413	24,112	4080301	33,992	806413	8,117	13610	15,116	543133	7,755	16073903	15,116	543133	23,095	20779	15,116	543133	23,608	101849	33,992	806413	15,188	26962	15,116	543133	19,434	113879	19,409	2565991	7,432	416756	15,116	543133	23,711	9349243	33,992	806413	13,605	1310291	15,116	543133	23,185	364198	33,992	806413	13,621	26670	15,116	543133	19,082	28504	15,116	543133	19,213	1152429	15,116	543133	19,211	10529	33,992	806413	13,998	3884	33,992	806413
 	 	PR01_EXAMPLE_0001QC_G1	PR01_EXAMPLE_0001QC_G1.D	Sample		27-12-2009 17:50	39,180	854934	33,990	548277	9,652	1688997	15,141	479816	33,177	421495	33,990	548277	24,110	1107672	33,990	548277	8,169	24912	15,141	479816	7,110	20972361	15,141	479816	23,104	20768	15,141	479816	23,608	121	33,990	548277	15,415	55733	15,141	479816	19,445	57152	19,423	2227808	7,495	10273	15,141	479816	23,709	4636824	33,990	548277	13,624	1878590	15,141	479816	23,187	537645	33,990	548277	13,655	55758	15,141	479816	19,102	56527	15,141	479816	19,222	255933	15,141	479816	19,216	4962	33,990	548277	13,155	9683	33,990	548277
 	 	PR01_EXAMPLE_0031_A1	PR01_EXAMPLE_0031_A1.D	Sample		27-12-2009 18:43	39,183	529908	33,995	839308	9,622	2720874	15,119	525218	33,182	460963	33,995	839308	24,107	1126303	33,995	839308	8,108	13603	15,119	525218	7,761	19366217	15,119	525218	23,095	16034	15,119	525218	23,611	18373	33,995	839308	15,193	11044	15,119	525218	19,437	60253	19,412	2470078	7,429	284006	15,119	525218	23,697	2084153	33,995	839308	13,627	1369888	15,119	525218	23,185	801300	33,995	839308	13,643	88191	15,119	525218	19,085	95739	15,119	525218	19,208	47530	15,119	525218	19,222	3000	33,995	839308	13,215	2868	33,995	839308
 	 	PR01_EXAMPLE_0030_A1	PR01_EXAMPLE_0030_A1.D	Sample		27-12-2009 19:36	39,185	728518	33,995	920619	9,630	2750115	15,124	552258	33,177	293790	33,995	920619	24,107	1486227	33,995	920619	8,122	14416	15,124	552258	7,783	23089489	15,124	552258	23,087	15451	15,124	552258	23,606	36139	33,995	920619	15,199	13121	15,124	552258	19,437	62900	19,415	2652038	7,446	430528	15,124	552258	23,703	2121183	33,995	920619	13,616	298285	15,124	552258	23,185	1019264	33,995	920619	13,632	60092	15,124	552258	19,090	125043	15,124	552258	19,210	64355	15,124	552258	19,205	3837	33,995	920619	13,160	5168	33,995	920619
 	 	PR01_EXAMPLE_0035_A1	PR01_EXAMPLE_0035_A1.D	Sample		27-12-2009 20:28	39,180	253251	33,990	669032	9,622	248320	15,110	486344	33,179	600879	33,990	669032	24,107	755545	33,990	669032	8,111	15414	15,110	486344	7,749	12710805	15,110	486344	23,093	19777	15,110	486344	23,611	14202	33,990	669032	15,193	13311	15,110	486344	19,428	58970	19,406	2348622	7,434	259213	15,110	486344	23,695	2549152	33,990	669032	13,613	130094	15,110	486344	23,182	237451	33,990	669032	13,629	17021	15,110	486344	19,087	23979	15,110	486344	19,202	57128	15,110	486344	19,227	789	33,990	669032	13,174	2261	33,990	669032
 	 	PR01_EXAMPLE_0033_A1	PR01_EXAMPLE_0033_A1.D	Sample		27-12-2009 21:21	39,180	423503	33,998	743432	9,616	951120	15,113	489131	33,174	428315	33,998	743432	24,107	953089	33,998	743432	8,111	13575	15,113	489131	7,749	17812894	15,113	489131	23,104	13414	15,113	489131	23,619	18655	33,998	743432	15,188	9080	15,113	489131	19,429	52776	19,407	2323806	7,418	371100	15,113	489131	23,695	2541920	33,998	743432	13,616	162276	15,113	489131	23,187	422345	33,998	743432	13,641	48882	15,113	489131	19,085	59789	15,113	489131	19,199	49531	15,113	489131	19,205	1774	33,998	743432	13,204	9179	33,998	743432
 	 	PR01_EXAMPLE_0032_A1	PR01_EXAMPLE_0032_A1.D	Sample		27-12-2009 22:14	39,177	405727	33,990	827299	9,630	1110865	15,121	523458	33,177	427005	33,990	827299	24,107	958249	33,990	827299	8,125	22729	15,121	523458	7,761	14941318	15,121	523458	23,095	15487	15,121	523458	23,589	254	33,990	827299	15,401	26791	15,121	523458	19,434	56411	19,409	2435858	7,451	10278	15,121	523458	23,703	4237558	33,990	827299	13,632	181627	15,121	523458	23,185	632681	33,990	827299	13,649	60678	15,121	523458	19,093	69456	15,121	523458	19,205	239348	15,121	523458	19,233	3381	33,990	827299	13,215	5223	33,990	827299
 	 	PR01_EXAMPLE_0048_A1	PR01_EXAMPLE_0048_A1.D	Sample		27-12-2009 23:06	39,185	556879	33,992	812053	9,613	411454	15,119	524674	33,177	275678	33,992	812053	24,107	719900	33,992	812053	8,111	10588	15,119	524674	7,741	13229767	15,119	524674	23,090	7213	15,119	524674	23,625	9912	33,992	812053	15,196	8805	15,119	524674	19,440	54271	19,409	2503736	7,426	275483	15,119	524674	23,697	1401050	33,992	812053	13,613	124397	15,119	524674	23,187	430022	33,992	812053	13,635	28187	15,119	524674	19,093	58958	15,119	524674	19,202	55959	15,119	524674	19,222	1256	33,992	812053	13,199	3576	33,992	812053
 	 	PR01_EXAMPLE_0222_A1	PR01_EXAMPLE_0222_A1.D	Sample		27-12-2009 23:59	39,174	925755	33,998	881808	9,619	1146868	15,113	531698	33,179	448896	33,998	881808	24,110	1776293	33,998	881808	8,111	9405	15,113	531698	7,774	25502013	15,113	531698	23,095	18821	15,113	531698	23,608	19834	33,998	881808	15,193	11384	15,113	531698	19,429	64787	19,409	2530418	7,429	250410	15,113	531698	23,695	2219017	33,998	881808	13,613	498559	15,113	531698	23,182	877450	33,998	881808	13,632	41092	15,113	531698	19,085	39036	15,113	531698	19,202	75416	15,113	531698	19,222	1463	33,998	881808	13,177	2864	33,998	881808
 	 	PR01_EXAMPLE_0126_B1	PR01_EXAMPLE_0126_B1.D	Sample		28-12-2009 0:52	39,177	516472	33,990	845187	9,619	1976436	15,116	521190	33,182	574018	33,990	845187	24,107	1017518	33,990	845187	8,114	11116	15,116	521190	7,785	26300475	15,116	521190	23,093	22637	15,116	521190	23,611	27080	33,990	845187	15,185	22837	15,116	521190	19,431	65026	19,409	2492416	7,437	262917	15,116	521190	23,692	2346993	33,990	845187	13,610	2677885	15,116	521190	23,182	644878	33,990	845187	13,630	55854	15,116	521190	19,085	47113	15,116	521190	19,199	72762	15,116	521190	19,224	1780	33,990	845187	13,113	6609	33,990	845187
 	 	PR01_EXAMPLE_0208_A1	PR01_EXAMPLE_0208_A1.D	Sample		28-12-2009 1:44	39,185	641735	33,127	876525	9,613	737779	15,116	496071	33,177	537042	33,127	876525	24,110	299292	33,127	876525	8,108	9267	15,116	496071	7,733	11068934	15,116	496071	23,101	13861	15,116	496071	23,639	4196	33,127	876525	15,188	12275	15,116	496071	19,426	57813	19,406	2391488	7,424	97228	15,116	496071	23,703	1578858	33,127	876525	13,610	1093732	15,116	496071	23,185	245317	33,127	876525	13,635	27074	15,116	496071	19,088	43642	15,116	496071	19,205	69338	15,116	496071	19,221	853	33,127	876525	13,168	3211	33,127	876525
 	 	PR01_EXAMPLE_0057_A1	PR01_EXAMPLE_0057_A1.D	Sample		28-12-2009 2:37	39,177	799038	33,992	809668	9,644	3048770	15,995	505886	33,174	378780	33,992	809668	24,109	420278	33,992	809668	8,152	23361	15,995	505886	7,774	13469162	15,995	505886	23,101	14302	15,995	505886	23,622	249	33,992	809668	15,407	21975	15,995	505886	19,442	54580	19,420	2401589	7,470	9810	15,995	505886	23,703	2961178	33,992	809668	13,643	3005517	15,995	505886	23,184	344140	33,992	809668	13,663	63892	15,995	505886	19,098	57583	15,995	505886	19,219	290854	15,995	505886	19,210	1159	33,992	809668	13,218	4731	33,992	809668
 	 	PR01_EXAMPLE_0001QC_H1	PR01_EXAMPLE_0001QC_H1.D	Sample		28-12-2009 3:30	39,180	1012340	33,995	817702	9,622	1742154	15,121	517036	33,182	606420	33,995	817702	24,107	2089382	33,995	817702	8,108	11674	15,121	517036	7,766	20429431	15,121	517036	23,084	22191	15,121	517036	23,603	41105	33,995	817702	15,401	15504	15,121	517036	19,437	68138	19,415	2459645	7,435	433002	15,121	517036	23,695	3153660	33,995	817702	13,624	1949087	15,121	517036	23,187	1020978	33,995	817702	13,643	56338	15,121	517036	19,077	59124	15,121	517036	19,210	83436	15,121	517036	19,210	3702	33,995	817702	13,188	5512	33,995	817702
 	 	PR01_EXAMPLE_0036_A1	PR01_EXAMPLE_0036_A1.D	Sample		28-12-2009 4:22	39,177	276325	33,995	866542	9,622	2918240	15,113	530328	33,177	480889	33,995	866542	24,104	1735748	33,995	866542	8,111	12142	15,113	530328	7,766	20137635	15,113	530328	23,087	12359	15,113	530328	23,605	13941	33,995	866542	15,190	14287	15,113	530328	19,423	59533	19,404	2562980	7,426	80837	15,113	530328	23,695	1864275	33,995	866542	13,654	9708171	15,113	530328	23,184	1030009	33,995	866542	13,665	27330	15,113	530328	19,085	34714	15,113	530328	19,191	87734	15,113	530328	19,205	1324	33,995	866542	13,149	2502	33,995	866542
	 	PR01_EXAMPLE_0147_A1	PR01_EXAMPLE_0147_A1.D	Sample		28-12-2009 5:15	39,177	961245	33,992	754165	9,633	3242338	15,992	505029	33,177	846663	33,992	754165	24,107	459856	33,992	754165	8,122	11072	15,992	505029	7,102	29242426	15,992	505029	23,101	43867	15,992	505029	23,619	15115	33,992	754165	15,410	16641	15,992	505029	19,442	81146	19,417	2403905	7,448	712826	15,992	505029	23,703	3682529	33,992	754165	13,632	3034611	15,992	505029	23,182	400218	33,992	754165	13,649	107297	15,992	505029	19,093	73964	15,992	505029	19,213	61693	15,992	505029	19,216	1617	33,992	754165	13,185	10027	33,992	754165
 	 	PR01_EXAMPLE_0148_A1	PR01_EXAMPLE_0148_A1.D	Sample		28-12-2009 6:08	39,177	886494	33,127	512548	9,627	3012200	15,124	378083	33,174	505231	33,127	512548	24,101	322082	33,127	512548	8,119	9689	15,124	378083	7,791	27222907	15,124	378083	23,098	30822	15,124	378083	23,608	11232	33,127	512548	15,404	16631	15,124	378083	19,434	60517	19,409	1654536	7,440	421093	15,124	378083	23,695	2601835	33,127	512548	13,621	3385275	15,124	378083	23,176	216952	33,127	512548	13,643	80503	15,124	378083	19,082	69486	15,124	378083	19,213	36262	15,124	378083	19,208	2274	33,127	512548	13,998	11570	33,127	512548
 	 	PR01_EXAMPLE_0102_A1	PR01_EXAMPLE_0102_A1.D	Sample		28-12-2009 7:01	39,174	973316	33,992	764344	9,655	1219741	15,998	529297	33,177	618918	33,992	764344	24,104	422137	33,992	764344	8,172	31494	15,998	529297	7,116	18171174	15,998	529297	23,098	18004	15,998	529297	23,617	287	33,992	764344	15,410	28738	15,998	529297	19,445	61635	19,426	2513418	7,517	16672	15,998	529297	23,706	4669821	33,992	764344	13,638	1235580	15,998	529297	23,190	169696	33,992	764344	13,654	31538	15,998	529297	19,107	25411	15,998	529297	19,221	273955	15,998	529297	19,255	1333	33,992	764344	13,185	3798	33,992	764344
 	 	PR01_EXAMPLE_0199_A1	PR01_EXAMPLE_0199_A1.D	Sample		28-12-2009 7:53	39,172	424863	33,998	780423	9,641	2486301	15,990	505269	33,177	482230	33,998	780423	24,104	457341	33,998	780423	8,150	26567	15,990	505269	7,774	12314171	15,990	505269	23,098	12176	15,990	505269	23,578	460	33,998	780423	15,412	19257	15,990	505269	19,445	56915	19,420	2439234	7,465	13003	15,990	505269	23,700	3198787	33,998	780423	13,654	6700467	15,990	505269	23,182	436551	33,998	780423	13,668	40114	15,990	505269	19,099	74281	15,990	505269	19,222	306229	15,990	505269	19,246	1662	33,998	780423	13,207	2681	33,998	780423
 	 	PR01_EXAMPLE_0175_B1	PR01_EXAMPLE_0175_B1.D	Sample		28-12-2009 8:46	39,174	738954	33,992	864138	9,630	1810759	15,124	525727	33,182	1258803	33,992	864138	24,104	1121958	33,992	864138	8,117	13044	15,124	525727	7,105	31144915	15,124	525727	23,095	61459	15,124	525727	23,617	28575	33,992	864138	15,404	17252	15,124	525727	19,434	89238	19,412	2543899	7,446	725806	15,124	525727	23,695	2433370	33,992	864138	13,630	1963485	15,124	525727	23,182	347174	33,992	864138	13,649	77993	15,124	525727	19,088	36040	15,124	525727	19,208	120168	15,124	525727	19,219	1085	33,992	864138	13,204	6574	33,992	864138
 	 	PR01_EXAMPLE_0097_A1	PR01_EXAMPLE_0097_A1.D	Sample		28-12-2009 9:39	39,116	9573801	33,992	827565	9,630	2597561	15,992	541461	33,177	533972	33,992	827565	24,101	1397174	33,992	827565	8,125	10409	15,992	541461	7,799	29447745	15,992	541461	23,101	47149	15,992	541461	23,606	48165	33,992	827565	15,412	14635	15,992	541461	19,440	92628	19,420	2578822	7,446	830118	15,992	541461	23,700	1789948	33,992	827565	13,624	1115449	15,992	541461	23,187	528157	33,992	827565	13,646	111763	15,992	541461	19,093	48815	15,992	541461	19,216	47431	15,992	541461	19,224	2763	33,992	827565	13,188	8500	33,992	827565
 	 	PR01_EXAMPLE_0098_A1	PR01_EXAMPLE_0098_A1.D	Sample		28-12-2009 10:31	39,177	796627	33,990	830918	9,622	1777060	15,116	528461	33,174	491215	33,990	830918	24,104	840815	33,990	830918	8,111	9767	15,116	528461	7,749	17824998	15,116	528461	23,095	14492	15,116	528461	23,608	12083	33,990	830918	15,196	9340	15,116	528461	19,428	60777	19,404	2527932	7,423	269620	15,116	528461	23,697	2232345	33,990	830918	13,621	3262384	15,116	528461	23,182	450797	33,990	830918	13,638	39533	15,116	528461	19,079	47065	15,116	528461	19,197	72476	15,116	528461	19,210	1237	33,990	830918	13,157	4552	33,990	830918
 	 	PR01_EXAMPLE_0090_A1	PR01_EXAMPLE_0090_A1.D	Sample		28-12-2009 11:24	39,171	348114	33,990	831383	9,624	1524357	15,129	542256	33,174	509464	33,990	831383	24,104	667218	33,990	831383	8,111	17657	15,129	542256	7,760	17730010	15,129	542256	23,087	20270	15,129	542256	23,608	13959	33,990	831383	15,401	16855	15,129	542256	19,434	67016	19,412	2590201	7,437	319606	15,129	542256	23,700	3193423	33,990	831383	13,632	2419911	15,129	542256	23,182	473178	33,990	831383	13,652	47975	15,129	542256	19,087	67992	15,129	542256	19,208	50686	15,129	542256	19,210	2669	33,990	831383	13,218	3308	33,990	831383
 	 	PR01_EXAMPLE_0159_A1	PR01_EXAMPLE_0159_A1.D	Sample		28-12-2009 12:17	39,185	1958234	33,998	965708	9,630	1860800	15,141	559173	33,182	740821	33,998	965708	24,107	662920	33,998	965708	8,122	13328	15,141	559173	7,755	14563830	15,141	559173	23,104	22772	15,141	559173	23,614	15720	33,998	965708	15,423	12008	15,141	559173	19,445	77515	19,426	2655529	7,446	323125	15,141	559173	23,706	1659287	33,998	965708	13,624	1743128	15,141	559173	23,185	382675	33,998	965708	13,641	79034	15,141	559173	19,088	90694	15,141	559173	19,227	138646	15,141	559173	19,224	1586	33,998	965708	13,163	6810	33,998	965708
 	 	PR01_EXAMPLE_0001QC_I1	PR01_EXAMPLE_0001QC_I1.D	Sample		28-12-2009 13:09	39,177	1009464	33,992	824449	9,624	1786782	15,127	523150	33,174	621292	33,992	824449	24,107	1845074	33,992	824449	8,119	12750	15,127	523150	7,769	21253088	15,127	523150	23,090	23481	15,127	523150	23,600	37544	33,992	824449	15,196	17721	15,127	523150	19,434	69462	19,412	2512489	7,432	375073	15,127	523150	23,695	2978745	33,992	824449	13,630	1994403	15,127	523150	23,182	812693	33,992	824449	13,652	59025	15,127	523150	19,088	59025	15,127	523150	19,210	91414	15,127	523150	19,213	4083	33,992	824449	13,210	3773	33,992	824449
 	 	PR01_EXAMPLE_0067_A1	PR01_EXAMPLE_0067_A1.D	Sample		28-12-2009 14:02	39,174	415292	33,992	588983	9,633	4322654	15,116	397052	33,174	542345	33,992	588983	24,110	2474295	33,992	588983	8,125	13767	15,116	397052	7,774	20445358	15,116	397052	23,095	21660	15,116	397052	23,614	12371	33,992	588983	15,190	121792	15,116	397052	19,431	53030	19,404	1863463	7,446	31334	15,116	397052	23,697	1988100	33,992	588983	13,632	4099949	15,116	397052	23,185	306791	33,992	588983	13,646	59910	15,116	397052	19,085	106091	15,116	397052	19,202	187667	15,116	397052	19,221	7703	33,992	588983	13,166	10532	33,992	588983
 	 	PR01_EXAMPLE_0051_A1	PR01_EXAMPLE_0051_A1.D	Sample		28-12-2009 14:55	39,174	504340	33,124	702219	9,622	1006835	15,121	554998	33,174	331184	33,124	702219	24,110	3190818	33,124	702219	8,122	11121	15,121	554998	7,758	17454165	15,121	554998	23,104	11615	15,121	554998	23,603	59957	33,124	702219	15,188	21629	15,121	554998	19,429	61919	19,409	2682797	7,437	189801	15,121	554998	23,695	2004579	33,124	702219	13,610	199308	15,121	554998	23,182	1072574	33,124	702219	13,624	40591	15,121	554998	19,082	36371	15,121	554998	19,202	93264	15,121	554998	19,219	1981	33,124	702219	13,155	4539	33,124	702219
